Zone_export,Zone_import,Transport_international_mode,Unit,Transport_international_distance
GRL_EXP01,GBR_IMP01,Sea,[1000km],2.627
GRL_EXP01,GRC_IMP01,Sea,[1000km],6.026
GRL_EXP01,HRV_IMP01,Sea,[1000km],6.364
GRL_EXP01,ITA_IMP01,Sea,[1000km],5.322
GRL_EXP01,LTU_IMP01,Sea,[1000km],4.591
GRL_EXP01,NLD_IMP01,Sea,[1000km],3.061
GRL_EXP01,POL_IMP01,Sea,[1000km],4.286
GRL_EXP01,PRT_IMP01,Sea,[1000km],2.704
GIB_EXP01,BGR_IMP01,Sea,[1000km],3.438
GIB_EXP01,DNK_IMP01,Sea,[1000km],3.486
GIB_EXP01,EST_IMP01,Sea,[1000km],4.114
GIB_EXP01,FIN_IMP01,Sea,[1000km],4.13
GIB_EXP01,DEU_IMP01,Sea,[1000km],2.697
GIB_EXP01,IRL_IMP01,Sea,[1000km],2.291
GIB_EXP01,LVA_IMP01,Sea,[1000km],3.958
GIB_EXP01,MLT_IMP01,Sea,[1000km],1.837
GIB_EXP01,ROU_IMP01,Sea,[1000km],3.719
GIB_EXP01,SVN_IMP01,Sea,[1000km],3.131
GIB_EXP01,SWE_IMP01,Sea,[1000km],3.105
GIB_EXP01,NOR_IMP01,Sea,[1000km],3.148
GIB_EXP01,BEL_IMP01,Sea,[1000km],2.441
GIB_EXP01,CYP_IMP01,Sea,[1000km],3.699
GIB_EXP01,ESP_IMP01,Sea,[1000km],0.003
GIB_EXP01,FRA_IMP01,Sea,[1000km],1.062
GIB_EXP01,GBR_IMP01,Sea,[1000km],2.125
GIB_EXP01,GRC_IMP01,Sea,[1000km],2.782
GIB_EXP01,HRV_IMP01,Sea,[1000km],3.067
GIB_EXP01,ITA_IMP01,Sea,[1000km],1.357
GIB_EXP01,LTU_IMP01,Sea,[1000km],4.072
GIB_EXP01,NLD_IMP01,Sea,[1000km],2.383
GIB_EXP01,POL_IMP01,Sea,[1000km],3.89
GIB_EXP01,PRT_IMP01,Sea,[1000km],0.517
GHA_EXP01,BGR_IMP01,Sea,[1000km],8.882
GHA_EXP01,DNK_IMP01,Sea,[1000km],8.387
GHA_EXP01,EST_IMP01,Sea,[1000km],9.012
GHA_EXP01,FIN_IMP01,Sea,[1000km],9.028
GHA_EXP01,DEU_IMP01,Sea,[1000km],7.595
GHA_EXP01,IRL_IMP01,Sea,[1000km],7.117
GHA_EXP01,LVA_IMP01,Sea,[1000km],8.856
GHA_EXP01,MLT_IMP01,Sea,[1000km],7.282
GHA_EXP01,ROU_IMP01,Sea,[1000km],9.185
GHA_EXP01,SVN_IMP01,Sea,[1000km],8.704
GHA_EXP01,SWE_IMP01,Sea,[1000km],8.003
GHA_EXP01,NOR_IMP01,Sea,[1000km],8.046
GHA_EXP01,BEL_IMP01,Sea,[1000km],7.339
GHA_EXP01,CYP_IMP01,Sea,[1000km],9.355
GHA_EXP01,ESP_IMP01,Sea,[1000km],5.435
GHA_EXP01,FRA_IMP01,Sea,[1000km],6.506
GHA_EXP01,GBR_IMP01,Sea,[1000km],7.026
GHA_EXP01,GRC_IMP01,Sea,[1000km],8.237
GHA_EXP01,HRV_IMP01,Sea,[1000km],8.635
GHA_EXP01,ITA_IMP01,Sea,[1000km],6.801
GHA_EXP01,LTU_IMP01,Sea,[1000km],8.974
GHA_EXP01,NLD_IMP01,Sea,[1000km],7.281
GHA_EXP01,POL_IMP01,Sea,[1000km],8.792
GHA_EXP01,PRT_IMP01,Sea,[1000km],5.555
GEO_EXP01,BGR_IMP01,Sea,[1000km],1.06
GEO_EXP01,DNK_IMP01,Sea,[1000km],7.682
GEO_EXP01,EST_IMP01,Sea,[1000km],8.298
GEO_EXP01,FIN_IMP01,Sea,[1000km],8.314
GEO_EXP01,DEU_IMP01,Sea,[1000km],6.881
GEO_EXP01,IRL_IMP01,Sea,[1000km],6.575
GEO_EXP01,LVA_IMP01,Sea,[1000km],8.142
GEO_EXP01,MLT_IMP01,Sea,[1000km],2.352
GEO_EXP01,ROU_IMP01,Sea,[1000km],0.971
GEO_EXP01,SVN_IMP01,Sea,[1000km],3.299
GEO_EXP01,SWE_IMP01,Sea,[1000km],7.289
GEO_EXP01,NOR_IMP01,Sea,[1000km],7.332
GEO_EXP01,BEL_IMP01,Sea,[1000km],6.625
GEO_EXP01,CYP_IMP01,Sea,[1000km],2.662
GEO_EXP01,ESP_IMP01,Sea,[1000km],4.18
GEO_EXP01,FRA_IMP01,Sea,[1000km],3.616
GEO_EXP01,GBR_IMP01,Sea,[1000km],6.337
GEO_EXP01,GRC_IMP01,Sea,[1000km],1.553
GEO_EXP01,HRV_IMP01,Sea,[1000km],3.235
GEO_EXP01,ITA_IMP01,Sea,[1000km],3.131
GEO_EXP01,LTU_IMP01,Sea,[1000km],8.267
GEO_EXP01,NLD_IMP01,Sea,[1000km],6.567
GEO_EXP01,POL_IMP01,Sea,[1000km],8.125
GEO_EXP01,PRT_IMP01,Sea,[1000km],4.841
GMB_EXP01,BGR_IMP01,Sea,[1000km],6.41
GMB_EXP01,DNK_IMP01,Sea,[1000km],5.924
GMB_EXP01,EST_IMP01,Sea,[1000km],6.54
GMB_EXP01,FIN_IMP01,Sea,[1000km],6.556
GMB_EXP01,DEU_IMP01,Sea,[1000km],5.122
GMB_EXP01,IRL_IMP01,Sea,[1000km],4.679
GMB_EXP01,LVA_IMP01,Sea,[1000km],6.384
GMB_EXP01,MLT_IMP01,Sea,[1000km],4.809
GMB_EXP01,ROU_IMP01,Sea,[1000km],6.712
GMB_EXP01,SVN_IMP01,Sea,[1000km],6.267
GMB_EXP01,SWE_IMP01,Sea,[1000km],5.531
GMB_EXP01,NOR_IMP01,Sea,[1000km],5.574
GMB_EXP01,BEL_IMP01,Sea,[1000km],4.867
GMB_EXP01,CYP_IMP01,Sea,[1000km],6.918
GMB_EXP01,ESP_IMP01,Sea,[1000km],2.963
GMB_EXP01,FRA_IMP01,Sea,[1000km],4.034
GMB_EXP01,GBR_IMP01,Sea,[1000km],4.578
GMB_EXP01,GRC_IMP01,Sea,[1000km],5.765
GMB_EXP01,HRV_IMP01,Sea,[1000km],6.191
GMB_EXP01,ITA_IMP01,Sea,[1000km],4.329
GMB_EXP01,LTU_IMP01,Sea,[1000km],6.509
GMB_EXP01,NLD_IMP01,Sea,[1000km],4.809
GMB_EXP01,POL_IMP01,Sea,[1000km],6.354
GMB_EXP01,PRT_IMP01,Sea,[1000km],3.083
GAB_EXP01,BGR_IMP01,Sea,[1000km],9.956
GAB_EXP01,DNK_IMP01,Sea,[1000km],9.45
GAB_EXP01,EST_IMP01,Sea,[1000km],10.086
GAB_EXP01,FIN_IMP01,Sea,[1000km],10.102
GAB_EXP01,DEU_IMP01,Sea,[1000km],8.669
GAB_EXP01,IRL_IMP01,Sea,[1000km],8.18
GAB_EXP01,LVA_IMP01,Sea,[1000km],9.93
GAB_EXP01,MLT_IMP01,Sea,[1000km],8.356
GAB_EXP01,ROU_IMP01,Sea,[1000km],10.259
GAB_EXP01,SVN_IMP01,Sea,[1000km],9.767
GAB_EXP01,SWE_IMP01,Sea,[1000km],9.077
GAB_EXP01,NOR_IMP01,Sea,[1000km],9.12
GAB_EXP01,BEL_IMP01,Sea,[1000km],8.413
GAB_EXP01,CYP_IMP01,Sea,[1000km],10.418
GAB_EXP01,ESP_IMP01,Sea,[1000km],6.509
GAB_EXP01,FRA_IMP01,Sea,[1000km],7.581
GAB_EXP01,GBR_IMP01,Sea,[1000km],8.089
GAB_EXP01,GRC_IMP01,Sea,[1000km],9.312
GAB_EXP01,HRV_IMP01,Sea,[1000km],9.697
GAB_EXP01,ITA_IMP01,Sea,[1000km],7.876
GAB_EXP01,LTU_IMP01,Sea,[1000km],10.036
GAB_EXP01,NLD_IMP01,Sea,[1000km],8.355
GAB_EXP01,POL_IMP01,Sea,[1000km],9.854
GAB_EXP01,PRT_IMP01,Sea,[1000km],6.629
PYF_EXP01,BGR_IMP01,Sea,[1000km],19.469
PYF_EXP01,DNK_IMP01,Sea,[1000km],16.658
PYF_EXP01,EST_IMP01,Sea,[1000km],17.27
PYF_EXP01,FIN_IMP01,Sea,[1000km],17.292
PYF_EXP01,DEU_IMP01,Sea,[1000km],15.581
PYF_EXP01,IRL_IMP01,Sea,[1000km],15.198
PYF_EXP01,LVA_IMP01,Sea,[1000km],17.057
PYF_EXP01,MLT_IMP01,Sea,[1000km],17.871
PYF_EXP01,ROU_IMP01,Sea,[1000km],19.771
PYF_EXP01,SVN_IMP01,Sea,[1000km],19.33
PYF_EXP01,SWE_IMP01,Sea,[1000km],16.161
PYF_EXP01,NOR_IMP01,Sea,[1000km],16.266
PYF_EXP01,BEL_IMP01,Sea,[1000km],15.348
PYF_EXP01,CYP_IMP01,Sea,[1000km],20.294
PYF_EXP01,ESP_IMP01,Sea,[1000km],16.026
PYF_EXP01,FRA_IMP01,Sea,[1000km],17.096
PYF_EXP01,GBR_IMP01,Sea,[1000km],15.108
PYF_EXP01,GRC_IMP01,Sea,[1000km],18.826
PYF_EXP01,HRV_IMP01,Sea,[1000km],19.251
PYF_EXP01,ITA_IMP01,Sea,[1000km],17.391
PYF_EXP01,LTU_IMP01,Sea,[1000km],17.242
PYF_EXP01,NLD_IMP01,Sea,[1000km],15.281
PYF_EXP01,POL_IMP01,Sea,[1000km],17.138
PYF_EXP01,PRT_IMP01,Sea,[1000km],15.138
GUF_EXP01,BGR_IMP01,Sea,[1000km],8.754
GUF_EXP01,DNK_IMP01,Sea,[1000km],7.647
GUF_EXP01,EST_IMP01,Sea,[1000km],8.259
GUF_EXP01,FIN_IMP01,Sea,[1000km],8.282
GUF_EXP01,DEU_IMP01,Sea,[1000km],6.569
GUF_EXP01,IRL_IMP01,Sea,[1000km],6.187
GUF_EXP01,LVA_IMP01,Sea,[1000km],8.046
GUF_EXP01,MLT_IMP01,Sea,[1000km],7.154
GUF_EXP01,ROU_IMP01,Sea,[1000km],9.057
GUF_EXP01,SVN_IMP01,Sea,[1000km],8.615
GUF_EXP01,SWE_IMP01,Sea,[1000km],7.15
GUF_EXP01,NOR_IMP01,Sea,[1000km],7.254
GUF_EXP01,BEL_IMP01,Sea,[1000km],6.336
GUF_EXP01,CYP_IMP01,Sea,[1000km],9.624
GUF_EXP01,ESP_IMP01,Sea,[1000km],5.307
GUF_EXP01,FRA_IMP01,Sea,[1000km],6.378
GUF_EXP01,GBR_IMP01,Sea,[1000km],6.097
GUF_EXP01,GRC_IMP01,Sea,[1000km],8.11
GUF_EXP01,HRV_IMP01,Sea,[1000km],8.535
GUF_EXP01,ITA_IMP01,Sea,[1000km],6.673
GUF_EXP01,LTU_IMP01,Sea,[1000km],8.232
GUF_EXP01,NLD_IMP01,Sea,[1000km],6.27
GUF_EXP01,POL_IMP01,Sea,[1000km],8.128
GUF_EXP01,PRT_IMP01,Sea,[1000km],5.072
FJI_EXP01,BGR_IMP01,Sea,[1000km],18.904
FJI_EXP01,DNK_IMP01,Sea,[1000km],19.804
FJI_EXP01,EST_IMP01,Sea,[1000km],20.416
FJI_EXP01,FIN_IMP01,Sea,[1000km],20.438
FJI_EXP01,DEU_IMP01,Sea,[1000km],18.727
FJI_EXP01,IRL_IMP01,Sea,[1000km],18.345
FJI_EXP01,LVA_IMP01,Sea,[1000km],20.203
FJI_EXP01,MLT_IMP01,Sea,[1000km],18.74
FJI_EXP01,ROU_IMP01,Sea,[1000km],19.211
FJI_EXP01,SVN_IMP01,Sea,[1000km],19.213
FJI_EXP01,SWE_IMP01,Sea,[1000km],19.307
FJI_EXP01,NOR_IMP01,Sea,[1000km],19.412
FJI_EXP01,BEL_IMP01,Sea,[1000km],18.495
FJI_EXP01,CYP_IMP01,Sea,[1000km],17.893
FJI_EXP01,ESP_IMP01,Sea,[1000km],19.162
FJI_EXP01,FRA_IMP01,Sea,[1000km],19.332
FJI_EXP01,GBR_IMP01,Sea,[1000km],18.255
FJI_EXP01,GRC_IMP01,Sea,[1000km],18.151
FJI_EXP01,HRV_IMP01,Sea,[1000km],19.14
FJI_EXP01,ITA_IMP01,Sea,[1000km],19.01
FJI_EXP01,LTU_IMP01,Sea,[1000km],20.388
FJI_EXP01,NLD_IMP01,Sea,[1000km],18.428
FJI_EXP01,POL_IMP01,Sea,[1000km],20.284
FJI_EXP01,PRT_IMP01,Sea,[1000km],18.286
FRO_EXP01,BGR_IMP01,Sea,[1000km],6.678
FRO_EXP01,DNK_IMP01,Sea,[1000km],1.036
FRO_EXP01,EST_IMP01,Sea,[1000km],2.386
FRO_EXP01,FIN_IMP01,Sea,[1000km],2.458
FRO_EXP01,DEU_IMP01,Sea,[1000km],0.847
FRO_EXP01,IRL_IMP01,Sea,[1000km],0.924
FRO_EXP01,LVA_IMP01,Sea,[1000km],1.962
FRO_EXP01,MLT_IMP01,Sea,[1000km],4.993
FRO_EXP01,ROU_IMP01,Sea,[1000km],6.904
FRO_EXP01,SVN_IMP01,Sea,[1000km],6.285
FRO_EXP01,SWE_IMP01,Sea,[1000km],0.783
FRO_EXP01,NOR_IMP01,Sea,[1000km],0.984
FRO_EXP01,BEL_IMP01,Sea,[1000km],1.103
FRO_EXP01,CYP_IMP01,Sea,[1000km],6.948
FRO_EXP01,ESP_IMP01,Sea,[1000km],3.145
FRO_EXP01,FRA_IMP01,Sea,[1000km],4.462
FRO_EXP01,GBR_IMP01,Sea,[1000km],1.348
FRO_EXP01,GRC_IMP01,Sea,[1000km],5.939
FRO_EXP01,HRV_IMP01,Sea,[1000km],6.221
FRO_EXP01,ITA_IMP01,Sea,[1000km],4.862
FRO_EXP01,LTU_IMP01,Sea,[1000km],1.665
FRO_EXP01,NLD_IMP01,Sea,[1000km],1.08
FRO_EXP01,POL_IMP01,Sea,[1000km],1.317
FRO_EXP01,PRT_IMP01,Sea,[1000km],2.586
ERI_EXP01,BGR_IMP01,Sea,[1000km],3.961
ERI_EXP01,DNK_IMP01,Sea,[1000km],10.108
ERI_EXP01,EST_IMP01,Sea,[1000km],10.908
ERI_EXP01,FIN_IMP01,Sea,[1000km],10.924
ERI_EXP01,DEU_IMP01,Sea,[1000km],9.477
ERI_EXP01,IRL_IMP01,Sea,[1000km],8.662
ERI_EXP01,LVA_IMP01,Sea,[1000km],10.755
ERI_EXP01,MLT_IMP01,Sea,[1000km],3.796
ERI_EXP01,ROU_IMP01,Sea,[1000km],4.276
ERI_EXP01,SVN_IMP01,Sea,[1000km],4.27
ERI_EXP01,SWE_IMP01,Sea,[1000km],9.896
ERI_EXP01,NOR_IMP01,Sea,[1000km],9.888
ERI_EXP01,BEL_IMP01,Sea,[1000km],9.073
ERI_EXP01,CYP_IMP01,Sea,[1000km],2.974
ERI_EXP01,ESP_IMP01,Sea,[1000km],5.879
ERI_EXP01,FRA_IMP01,Sea,[1000km],4.388
ERI_EXP01,GBR_IMP01,Sea,[1000km],8.6
ERI_EXP01,GRC_IMP01,Sea,[1000km],3.207
ERI_EXP01,HRV_IMP01,Sea,[1000km],4.196
ERI_EXP01,ITA_IMP01,Sea,[1000km],4.066
ERI_EXP01,LTU_IMP01,Sea,[1000km],10.701
ERI_EXP01,NLD_IMP01,Sea,[1000km],9.004
ERI_EXP01,POL_IMP01,Sea,[1000km],10.479
ERI_EXP01,PRT_IMP01,Sea,[1000km],6.421
GNQ_EXP01,BGR_IMP01,Sea,[1000km],9.936
GNQ_EXP01,DNK_IMP01,Sea,[1000km],9.431
GNQ_EXP01,EST_IMP01,Sea,[1000km],10.066
GNQ_EXP01,FIN_IMP01,Sea,[1000km],10.083
GNQ_EXP01,DEU_IMP01,Sea,[1000km],8.649
GNQ_EXP01,IRL_IMP01,Sea,[1000km],8.161
GNQ_EXP01,LVA_IMP01,Sea,[1000km],9.91
GNQ_EXP01,MLT_IMP01,Sea,[1000km],8.336
GNQ_EXP01,ROU_IMP01,Sea,[1000km],10.239
GNQ_EXP01,SVN_IMP01,Sea,[1000km],9.748
GNQ_EXP01,SWE_IMP01,Sea,[1000km],9.057
GNQ_EXP01,NOR_IMP01,Sea,[1000km],9.101
GNQ_EXP01,BEL_IMP01,Sea,[1000km],8.393
GNQ_EXP01,CYP_IMP01,Sea,[1000km],10.399
GNQ_EXP01,ESP_IMP01,Sea,[1000km],6.489
GNQ_EXP01,FRA_IMP01,Sea,[1000km],7.561
GNQ_EXP01,GBR_IMP01,Sea,[1000km],8.07
GNQ_EXP01,GRC_IMP01,Sea,[1000km],9.292
GNQ_EXP01,HRV_IMP01,Sea,[1000km],9.678
GNQ_EXP01,ITA_IMP01,Sea,[1000km],7.856
GNQ_EXP01,LTU_IMP01,Sea,[1000km],10.018
GNQ_EXP01,NLD_IMP01,Sea,[1000km],8.336
GNQ_EXP01,POL_IMP01,Sea,[1000km],9.836
GNQ_EXP01,PRT_IMP01,Sea,[1000km],6.609
SLV_EXP01,BGR_IMP01,Sea,[1000km],12.681
SLV_EXP01,DNK_IMP01,Sea,[1000km],9.794
SLV_EXP01,EST_IMP01,Sea,[1000km],10.406
SLV_EXP01,FIN_IMP01,Sea,[1000km],10.428
SLV_EXP01,DEU_IMP01,Sea,[1000km],8.716
SLV_EXP01,IRL_IMP01,Sea,[1000km],8.334
SLV_EXP01,LVA_IMP01,Sea,[1000km],10.193
SLV_EXP01,MLT_IMP01,Sea,[1000km],11.081
SLV_EXP01,ROU_IMP01,Sea,[1000km],12.983
SLV_EXP01,SVN_IMP01,Sea,[1000km],12.542
SLV_EXP01,SWE_IMP01,Sea,[1000km],9.297
SLV_EXP01,NOR_IMP01,Sea,[1000km],9.401
SLV_EXP01,BEL_IMP01,Sea,[1000km],8.484
SLV_EXP01,CYP_IMP01,Sea,[1000km],13.579
SLV_EXP01,ESP_IMP01,Sea,[1000km],9.234
SLV_EXP01,FRA_IMP01,Sea,[1000km],10.305
SLV_EXP01,GBR_IMP01,Sea,[1000km],8.244
SLV_EXP01,GRC_IMP01,Sea,[1000km],12.036
SLV_EXP01,HRV_IMP01,Sea,[1000km],12.462
SLV_EXP01,ITA_IMP01,Sea,[1000km],10.601
SLV_EXP01,LTU_IMP01,Sea,[1000km],10.379
SLV_EXP01,NLD_IMP01,Sea,[1000km],8.417
SLV_EXP01,POL_IMP01,Sea,[1000km],10.274
SLV_EXP01,PRT_IMP01,Sea,[1000km],8.274
EGY_EXP01,BGR_IMP01,Sea,[1000km],1.591
EGY_EXP01,DNK_IMP01,Sea,[1000km],7.308
EGY_EXP01,EST_IMP01,Sea,[1000km],8.019
EGY_EXP01,FIN_IMP01,Sea,[1000km],8.035
EGY_EXP01,DEU_IMP01,Sea,[1000km],6.629
EGY_EXP01,IRL_IMP01,Sea,[1000km],5.994
EGY_EXP01,LVA_IMP01,Sea,[1000km],7.865
EGY_EXP01,MLT_IMP01,Sea,[1000km],1.432
EGY_EXP01,ROU_IMP01,Sea,[1000km],1.867
EGY_EXP01,SVN_IMP01,Sea,[1000km],1.906
EGY_EXP01,SWE_IMP01,Sea,[1000km],7.013
EGY_EXP01,NOR_IMP01,Sea,[1000km],6.998
EGY_EXP01,BEL_IMP01,Sea,[1000km],6.322
EGY_EXP01,CYP_IMP01,Sea,[1000km],0.508
EGY_EXP01,ESP_IMP01,Sea,[1000km],3.408
EGY_EXP01,FRA_IMP01,Sea,[1000km],2.024
EGY_EXP01,GBR_IMP01,Sea,[1000km],5.901
EGY_EXP01,GRC_IMP01,Sea,[1000km],0.846
EGY_EXP01,HRV_IMP01,Sea,[1000km],1.832
EGY_EXP01,ITA_IMP01,Sea,[1000km],1.702
EGY_EXP01,LTU_IMP01,Sea,[1000km],7.895
EGY_EXP01,NLD_IMP01,Sea,[1000km],6.262
EGY_EXP01,POL_IMP01,Sea,[1000km],7.713
EGY_EXP01,PRT_IMP01,Sea,[1000km],3.95
ECU_EXP01,BGR_IMP01,Sea,[1000km],12.475
ECU_EXP01,DNK_IMP01,Sea,[1000km],9.545
ECU_EXP01,EST_IMP01,Sea,[1000km],10.157
ECU_EXP01,FIN_IMP01,Sea,[1000km],10.18
ECU_EXP01,DEU_IMP01,Sea,[1000km],8.467
ECU_EXP01,IRL_IMP01,Sea,[1000km],8.085
ECU_EXP01,LVA_IMP01,Sea,[1000km],9.944
ECU_EXP01,MLT_IMP01,Sea,[1000km],10.875
ECU_EXP01,ROU_IMP01,Sea,[1000km],12.777
ECU_EXP01,SVN_IMP01,Sea,[1000km],12.336
ECU_EXP01,SWE_IMP01,Sea,[1000km],9.048
ECU_EXP01,NOR_IMP01,Sea,[1000km],9.152
ECU_EXP01,BEL_IMP01,Sea,[1000km],8.234
ECU_EXP01,CYP_IMP01,Sea,[1000km],13.416
ECU_EXP01,ESP_IMP01,Sea,[1000km],9.028
ECU_EXP01,FRA_IMP01,Sea,[1000km],10.1
ECU_EXP01,GBR_IMP01,Sea,[1000km],7.995
ECU_EXP01,GRC_IMP01,Sea,[1000km],11.83
ECU_EXP01,HRV_IMP01,Sea,[1000km],12.256
ECU_EXP01,ITA_IMP01,Sea,[1000km],10.395
ECU_EXP01,LTU_IMP01,Sea,[1000km],10.13
ECU_EXP01,NLD_IMP01,Sea,[1000km],8.168
ECU_EXP01,POL_IMP01,Sea,[1000km],10.026
ECU_EXP01,PRT_IMP01,Sea,[1000km],8.025
DOM_EXP01,BGR_IMP01,Sea,[1000km],9.731
DOM_EXP01,DNK_IMP01,Sea,[1000km],6.876
DOM_EXP01,EST_IMP01,Sea,[1000km],7.489
DOM_EXP01,FIN_IMP01,Sea,[1000km],7.511
DOM_EXP01,DEU_IMP01,Sea,[1000km],5.799
DOM_EXP01,IRL_IMP01,Sea,[1000km],5.198
DOM_EXP01,LVA_IMP01,Sea,[1000km],7.276
DOM_EXP01,MLT_IMP01,Sea,[1000km],8.131
DOM_EXP01,ROU_IMP01,Sea,[1000km],10.034
DOM_EXP01,SVN_IMP01,Sea,[1000km],9.592
DOM_EXP01,SWE_IMP01,Sea,[1000km],6.379
DOM_EXP01,NOR_IMP01,Sea,[1000km],6.462
DOM_EXP01,BEL_IMP01,Sea,[1000km],5.582
DOM_EXP01,CYP_IMP01,Sea,[1000km],10.53
DOM_EXP01,ESP_IMP01,Sea,[1000km],6.284
DOM_EXP01,FRA_IMP01,Sea,[1000km],7.356
DOM_EXP01,GBR_IMP01,Sea,[1000km],5.246
DOM_EXP01,GRC_IMP01,Sea,[1000km],9.087
DOM_EXP01,HRV_IMP01,Sea,[1000km],9.513
DOM_EXP01,ITA_IMP01,Sea,[1000km],7.651
DOM_EXP01,LTU_IMP01,Sea,[1000km],7.461
DOM_EXP01,NLD_IMP01,Sea,[1000km],5.529
DOM_EXP01,POL_IMP01,Sea,[1000km],7.357
DOM_EXP01,PRT_IMP01,Sea,[1000km],5.423
DMA_EXP01,BGR_IMP01,Sea,[1000km],9.094
DMA_EXP01,DNK_IMP01,Sea,[1000km],6.819
DMA_EXP01,EST_IMP01,Sea,[1000km],7.431
DMA_EXP01,FIN_IMP01,Sea,[1000km],7.454
DMA_EXP01,DEU_IMP01,Sea,[1000km],5.741
DMA_EXP01,IRL_IMP01,Sea,[1000km],5.359
DMA_EXP01,LVA_IMP01,Sea,[1000km],7.218
DMA_EXP01,MLT_IMP01,Sea,[1000km],7.493
DMA_EXP01,ROU_IMP01,Sea,[1000km],9.396
DMA_EXP01,SVN_IMP01,Sea,[1000km],8.955
DMA_EXP01,SWE_IMP01,Sea,[1000km],6.322
DMA_EXP01,NOR_IMP01,Sea,[1000km],6.426
DMA_EXP01,BEL_IMP01,Sea,[1000km],5.508
DMA_EXP01,CYP_IMP01,Sea,[1000km],9.959
DMA_EXP01,ESP_IMP01,Sea,[1000km],5.646
DMA_EXP01,FRA_IMP01,Sea,[1000km],6.718
DMA_EXP01,GBR_IMP01,Sea,[1000km],5.268
DMA_EXP01,GRC_IMP01,Sea,[1000km],8.449
DMA_EXP01,HRV_IMP01,Sea,[1000km],8.875
DMA_EXP01,ITA_IMP01,Sea,[1000km],7.013
DMA_EXP01,LTU_IMP01,Sea,[1000km],7.404
DMA_EXP01,NLD_IMP01,Sea,[1000km],5.442
DMA_EXP01,POL_IMP01,Sea,[1000km],7.3
DMA_EXP01,PRT_IMP01,Sea,[1000km],4.719
DJI_EXP01,BGR_IMP01,Sea,[1000km],4.073
DJI_EXP01,DNK_IMP01,Sea,[1000km],10.23
DJI_EXP01,EST_IMP01,Sea,[1000km],11.034
DJI_EXP01,FIN_IMP01,Sea,[1000km],11.05
DJI_EXP01,DEU_IMP01,Sea,[1000km],9.599
DJI_EXP01,IRL_IMP01,Sea,[1000km],8.782
DJI_EXP01,LVA_IMP01,Sea,[1000km],10.88
DJI_EXP01,MLT_IMP01,Sea,[1000km],3.908
DJI_EXP01,ROU_IMP01,Sea,[1000km],4.388
DJI_EXP01,SVN_IMP01,Sea,[1000km],4.382
DJI_EXP01,SWE_IMP01,Sea,[1000km],10.018
DJI_EXP01,NOR_IMP01,Sea,[1000km],10.013
DJI_EXP01,BEL_IMP01,Sea,[1000km],9.192
DJI_EXP01,CYP_IMP01,Sea,[1000km],3.086
DJI_EXP01,ESP_IMP01,Sea,[1000km],5.995
DJI_EXP01,FRA_IMP01,Sea,[1000km],4.5
DJI_EXP01,GBR_IMP01,Sea,[1000km],8.72
DJI_EXP01,GRC_IMP01,Sea,[1000km],3.319
DJI_EXP01,HRV_IMP01,Sea,[1000km],4.308
DJI_EXP01,ITA_IMP01,Sea,[1000km],4.178
DJI_EXP01,LTU_IMP01,Sea,[1000km],10.823
DJI_EXP01,NLD_IMP01,Sea,[1000km],9.123
DJI_EXP01,POL_IMP01,Sea,[1000km],10.601
DJI_EXP01,PRT_IMP01,Sea,[1000km],6.537
CIV_EXP01,BGR_IMP01,Sea,[1000km],8.46
CIV_EXP01,DNK_IMP01,Sea,[1000km],7.965
CIV_EXP01,EST_IMP01,Sea,[1000km],8.59
CIV_EXP01,FIN_IMP01,Sea,[1000km],8.606
CIV_EXP01,DEU_IMP01,Sea,[1000km],7.172
CIV_EXP01,IRL_IMP01,Sea,[1000km],6.694
CIV_EXP01,LVA_IMP01,Sea,[1000km],8.434
CIV_EXP01,MLT_IMP01,Sea,[1000km],6.859
CIV_EXP01,ROU_IMP01,Sea,[1000km],8.762
CIV_EXP01,SVN_IMP01,Sea,[1000km],8.282
CIV_EXP01,SWE_IMP01,Sea,[1000km],7.581
CIV_EXP01,NOR_IMP01,Sea,[1000km],7.624
CIV_EXP01,BEL_IMP01,Sea,[1000km],6.917
CIV_EXP01,CYP_IMP01,Sea,[1000km],8.933
CIV_EXP01,ESP_IMP01,Sea,[1000km],5.013
CIV_EXP01,FRA_IMP01,Sea,[1000km],6.084
CIV_EXP01,GBR_IMP01,Sea,[1000km],6.604
CIV_EXP01,GRC_IMP01,Sea,[1000km],7.815
CIV_EXP01,HRV_IMP01,Sea,[1000km],8.212
CIV_EXP01,ITA_IMP01,Sea,[1000km],6.379
CIV_EXP01,LTU_IMP01,Sea,[1000km],8.551
CIV_EXP01,NLD_IMP01,Sea,[1000km],6.859
CIV_EXP01,POL_IMP01,Sea,[1000km],8.369
CIV_EXP01,PRT_IMP01,Sea,[1000km],5.133
CUW_EXP01,BGR_IMP01,Sea,[1000km],0.1
CUW_EXP01,DNK_IMP01,Sea,[1000km],0.1
CUW_EXP01,EST_IMP01,Sea,[1000km],0.1
CUW_EXP01,FIN_IMP01,Sea,[1000km],0.1
CUW_EXP01,DEU_IMP01,Sea,[1000km],0.1
CUW_EXP01,IRL_IMP01,Sea,[1000km],0.1
CUW_EXP01,LVA_IMP01,Sea,[1000km],0.1
CUW_EXP01,MLT_IMP01,Sea,[1000km],0.1
CUW_EXP01,ROU_IMP01,Sea,[1000km],0.1
CUW_EXP01,SVN_IMP01,Sea,[1000km],0.1
