Country,Energy_type,Unit,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
MEX,PV,[MW],2917.13047,3699.375212,4426,6881.834905,9337.669811,11793.50472,14249.33962,16705.17453,19161.00943,21616.84434,24072.67924,26528.51415,28984.34905,31440.18396,35128.73338,38817.28279,42505.83221,46194.38163,49882.93104,53571.48046,57260.02988,60948.5793,64637.12871,68325.67813,72694.89132,77064.10452,81433.31771,85802.5309,90171.7441,94540.95729,98910.17048,103279.3837,107648.5969,112017.8101
USA,Onshore,[MW],87162.57011,93957.89817,103579.3049,128296.5984,153013.8918,177731.1853,202448.4787,227165.7721,251883.0656,276600.359,301317.6525,326034.9459,350752.2393,375469.5328,417206.9942,458944.4557,500681.9171,542419.3786,584156.8401,625894.3015,667631.763,709369.2244,751106.6859,792844.1473,823686.2875,854528.4277,885370.5679,916212.7081,947054.8483,977896.9885,1008739.129,1039581.269,1070423.409,1101265.549
USA,PV,[MW],39901.28303,50601.03375,60540,94131.56014,127723.1203,161314.6804,194906.2406,228497.8007,262089.3608,295680.921,329272.4811,362864.0412,396455.6014,430047.1615,480500.1172,530953.0728,581406.0285,631858.9841,682311.9398,732764.8954,783217.8511,833670.8067,884123.7624,934576.718,994339.9731,1054103.228,1113866.483,1173629.738,1233392.993,1293156.248,1352919.503,1412682.758,1472446.013,1532209.268
AUS,Onshore,[MW],5461.715161,5810.354645,7135.730858,8555.859553,9975.988249,11396.11695,12816.24564,14236.37434,15656.50302,17076.63172,18496.76042,19916.88911,21337.01781,22757.1465,24668.74681,26580.34712,28491.94742,30403.54773,32315.14803,34226.74834,36138.34865,38049.94895,39961.54926,41873.14957,43602.6927,45332.23583,47061.77897,48791.3221,50520.86524,52250.40837,53979.95151,55709.49464,57439.03777,59168.58091
AUS,PV,[MW],5893.691156,8722.662911,13319.74201,14519.91185,15720.08168,16920.25152,18120.42136,19320.59119,20520.76102,21720.93086,22921.10069,24121.27053,25321.44037,26521.6102,32120.6168,37719.6234,43318.62999,48917.63659,54516.64319,60115.64979,65714.65639,71313.66298,76912.66958,82511.67618,84967.38083,87423.08548,89878.79013,92334.49477,94790.19942,97245.90407,99701.60872,102157.3134,104613.018,107068.7227
COK,Onshore,[MW],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COK,PV,[MW],3.113648158,4.608199273,7.036844837,7.670896824,8.304948812,8.939000804,9.573052792,10.20710478,10.84115677,11.47520875,12.10926074,12.74331273,13.37736472,14.01141671,16.96938246,19.92734821,22.88531396,25.84327971,28.80124546,31.75921121,34.71717696,37.67514271,40.63310846,43.59107421,44.88842761,46.18578101,47.48313441,48.7804878,50.0778412,51.3751946,52.672548,53.9699014,55.2672548,56.5646082
FJI,Onshore,[MW],7.656967841,8.145737621,10.00382848,11.99475614,13.98568379,15.97661145,17.9675391,19.95846676,21.9493944,23.94032205,25.93124971,27.92217736,29.91310502,31.90403267,34.58397141,37.26391016,39.9438489,42.62378765,45.30372639,47.98366514,50.66360388,53.34354262,56.02348137,58.70342011,61.1281266,63.55283308,65.97753956,68.40224604,70.82695253,73.25165901,75.67636549,78.10107198,80.52577846,82.95048494
FJI,PV,[MW],4.448068797,6.583141819,10.05263548,10.95842403,11.86421259,12.77000115,13.6757897,14.58157826,15.48736681,16.39315536,17.29894392,18.20473248,19.11052103,20.01630959,24.24197494,28.4676403,32.69330566,36.91897101,41.14463637,45.37030173,49.59596708,53.82163244,58.0472978,62.27296316,64.12632515,65.97968715,67.83304915,69.68641115,71.53977315,73.39313515,75.24649715,77.09985914,78.95322114,80.80658314
FSM,Onshore,[MW],0.765696784,0.814573762,1.000382848,1.199475614,1.398568379,1.597661145,1.79675391,1.995846676,2.19493944,2.394032205,2.593124971,2.792217736,2.991310502,3.190403267,3.458397141,3.726391016,3.99438489,4.262378765,4.530372639,4.798366514,5.066360388,5.334354262,5.602348137,5.870342011,6.11281266,6.355283308,6.597753956,6.840224604,7.082695253,7.325165901,7.567636549,7.810107198,8.052577846,8.295048494
FSM,PV,[MW],0.889613759,1.316628364,2.010527096,2.191684807,2.372842518,2.55400023,2.735157941,2.916315651,3.097473362,3.278631073,3.459788783,3.640946496,3.822104206,4.003261917,4.848394989,5.69352806,6.538661131,7.383794203,8.228927274,9.074060345,9.919193417,10.76432649,11.60945956,12.45459263,12.82526503,13.19593743,13.56660983,13.93728223,14.30795463,14.67862703,15.04929943,15.41997183,15.79064423,16.16131663
NCL,Onshore,[MW],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCL,PV,[MW],26.2436059,38.84053673,59.31054934,64.6547018,69.99885427,75.34300678,80.68715925,86.03131171,91.37546418,96.71961665,102.0637691,107.4079216,112.7520741,118.0962266,143.0276522,167.9590778,192.8905034,217.821929,242.7533546,267.6847802,292.6162058,317.5476314,342.479057,367.4104826,378.3453184,389.2801542,400.21499,411.1498258,422.0846616,433.0194974,443.9543332,454.889169,465.8240047,476.7588405
NZL,Onshore,[MW],527.5650842,561.2413221,689.2637825,826.4386978,963.6136133,1100.788529,1237.963444,1375.138359,1512.313274,1649.488189,1786.663105,1923.83802,2061.012936,2198.187851,2382.83563,2567.48341,2752.131189,2936.778969,3121.426748,3306.074528,3490.722307,3675.370087,3860.017866,4044.665646,4211.727922,4378.790199,4545.852476,4712.914752,4879.977029,5047.039306,5214.101582,5381.163859,5548.226136,5715.288412
NZL,PV,[MW],51.15279116,75.70613092,115.605308,126.0218764,136.4384448,146.8550132,157.2715816,167.6881499,178.1047183,188.5212867,198.937855,209.3544235,219.7709919,230.1875602,278.7827118,327.3778634,375.973015,424.5681667,473.1633183,521.7584699,570.3536215,618.9487731,667.5439247,716.1390763,737.4527393,758.7664023,780.0800652,801.3937282,822.7073912,844.0210542,865.3347172,886.6483802,907.9620431,929.2757061
PNG,Onshore,[MW],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PNG,PV,[MW],0.44480688,0.658314182,1.005263548,1.095842403,1.186421259,1.277000115,1.36757897,1.458157826,1.548736681,1.639315536,1.729894392,1.820473248,1.911052103,2.001630959,2.424197494,2.84676403,3.269330566,3.691897101,4.114463637,4.537030173,4.959596708,5.382163244,5.80472978,6.227296316,6.412632515,6.597968715,6.783304915,6.968641115,7.153977315,7.339313515,7.524649715,7.709985914,7.895322114,8.080658314
PYF,Onshore,[MW],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PYF,PV,[MW],17.34746831,25.6742531,39.20527837,42.73785373,46.27042909,49.80300448,53.33557984,56.8681552,60.40073056,63.93330592,67.46588128,70.99845667,74.53103202,78.06360738,94.54370228,111.0237972,127.5038921,143.983987,160.4640818,176.9441767,193.4242716,209.9043665,226.3844614,242.8645563,250.0926681,257.3207799,264.5488917,271.7770035,279.0051153,286.2332271,293.4613389,300.6894507,307.9175625,315.1456743
SLB,Onshore,[MW],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLB,PV,[MW],1.334420639,1.974942546,3.015790644,3.28752721,3.559263776,3.831000345,4.102736911,4.374473477,4.646210043,4.917946609,5.189683175,5.461419743,5.73315631,6.004892876,7.272592483,8.54029209,9.807991697,11.0756913,12.34339091,13.61109052,14.87879013,16.14648973,17.41418934,18.68188895,19.23789755,19.79390615,20.34991475,20.90592334,21.46193194,22.01794054,22.57394914,23.12995774,23.68596634,24.24197494
VUT,Onshore,[MW],2.297090352,2.443721286,3.001148545,3.598426841,4.195705138,4.792983434,5.39026173,5.987540027,6.584818319,7.182096616,7.779374912,8.376653208,8.973931505,9.571209801,10.37519142,11.17917305,11.98315467,12.78713629,13.59111792,14.39509954,15.19908116,16.00306279,16.80704441,17.61102603,18.33843798,19.06584992,19.79326187,20.52067381,21.24808576,21.9754977,22.70290965,23.43032159,24.15773354,24.88514548
VUT,PV,[MW],1.334420639,1.974942546,3.015790644,3.28752721,3.559263776,3.831000345,4.102736911,4.374473477,4.646210043,4.917946609,5.189683175,5.461419743,5.73315631,6.004892876,7.272592483,8.54029209,9.807991697,11.0756913,12.34339091,13.61109052,14.87879013,16.14648973,17.41418934,18.68188895,19.23789755,19.79390615,20.34991475,20.90592334,21.46193194,22.01794054,22.57394914,23.12995774,23.68596634,24.24197494
AFG,Onshore,[MW],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AFG,PV,[MW],17.58724924,25.19153614,32.0007328,50.00974293,68.01875307,86.02776323,104.0367733,122.0457835,140.0547936,158.0638038,176.0728138,194.081824,212.0908341,230.0998443,258.8256847,287.5515251,316.2773656,345.003206,373.7290464,402.4548869,431.1807273,459.9065677,488.6324082,517.3582486,544.1788037,570.9993588,597.8199139,624.640469,651.4610241,678.2815792,705.1021343,731.9226894,758.7432445,785.5637996
ARM,Onshore,[MW],2.627138555,2.808090732,3.001345608,4.027502432,5.053659256,6.079816081,7.105972904,8.132129732,9.158286552,10.18444338,11.2106002,12.23675703,13.26291385,14.28907068,15.25662658,16.22418249,17.1917384,18.1592943,19.12685021,20.09440612,21.06196202,22.02951793,22.99707384,23.96462974,25.03470813,26.10478652,27.17486491,28.24494329,29.31502168,30.38510007,31.45517845,32.52525684,33.59533523,34.66541361
ARM,PV,[MW],27.48007694,39.36177521,50.001145,78.14022333,106.2793017,134.41838,162.5574583,190.6965367,218.835615,246.9746934,275.1137716,303.25285,331.3919283,359.5310067,404.4151324,449.299258,494.1833837,539.0675094,583.9516351,628.8357607,673.7198864,718.6040121,763.4881378,808.3722634,850.2793808,892.1864981,934.0936155,976.0007328,1017.90785,1059.814967,1101.722085,1143.629202,1185.53632,1227.443437
AZE,Onshore,[MW],57.79704821,61.77799611,66.02960337,88.6050535,111.1805036,133.7559538,156.3314039,178.9068541,201.4823042,224.0577544,246.6332044,269.2086546,291.7841047,314.3595549,335.6457848,356.9320148,378.2182447,399.5044747,420.7907046,442.0769346,463.3631645,484.6493945,505.9356244,527.2218544,550.7635789,574.3053034,597.8470279,621.3887524,644.9304769,668.4722015,692.013926,715.5556505,739.097375,762.6390995
AZE,PV,[MW],20.33525694,29.12771366,37.0008473,57.82376527,78.64668324,99.46960124,120.2925192,141.1154372,161.9383551,182.7612731,203.584191,224.407109,245.2300269,266.0529449,299.2671979,332.4814509,365.6957039,398.9099569,432.1242099,465.3384629,498.5527159,531.7669689,564.9812219,598.1954749,629.2067418,660.2180086,691.2292754,722.2405423,753.2518091,784.2630759,815.2743428,846.2856096,877.2968764,908.3081433
BGD,Onshore,[MW],2.627138555,2.808090732,3.001345608,4.027502432,5.053659256,6.079816081,7.105972904,8.132129732,9.158286552,10.18444338,11.2106002,12.23675703,13.26291385,14.28907068,15.25662658,16.22418249,17.1917384,18.1592943,19.12685021,20.09440612,21.06196202,22.02951793,22.99707384,23.96462974,25.03470813,26.10478652,27.17486491,28.24494329,29.31502168,30.38510007,31.45517845,32.52525684,33.59533523,34.66541361
BGD,PV,[MW],156.086837,223.5748832,284.0065036,443.8364685,603.6664335,763.4963987,923.3263633,1083.156329,1242.986293,1402.816258,1562.646223,1722.476188,1882.306153,2042.136118,2297.077952,2552.019786,2806.961619,3061.903453,3316.845287,3571.787121,3826.728955,4081.670789,4336.612623,4591.554456,4829.586883,5067.619309,5305.651736,5543.684162,5781.716589,6019.749015,6257.781442,6495.813868,6733.846295,6971.878721
BTN,Onshore,[MW],0.875712852,0.936030244,1.000448536,1.342500811,1.684553085,2.02660536,2.368657635,2.710709911,3.052762184,3.39481446,3.736866734,4.078919009,4.420971283,4.763023559,5.085542194,5.40806083,5.730579466,6.053098101,6.375616737,6.698135372,7.020654008,7.343172644,7.665691279,7.988209915,8.34490271,8.701595506,9.058288302,9.414981097,9.771673893,10.12836669,10.48505948,10.84175228,11.19844508,11.55513787
BTN,PV,[MW],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IND,Onshore,[MW],32843.6105,35105.81431,37521.82234,50350.4929,63179.16347,76007.83403,88836.50459,101665.1752,114493.8457,127322.5163,140151.1868,152979.8574,165808.528,178637.1986,190733.26,202829.3214,214925.3829,227021.4443,239117.5057,251213.5671,263309.6286,275405.69,287501.7514,299597.8129,312975.5762,326353.3395,339731.1028,353108.8661,366486.6294,379864.3927,393242.156,406619.9193,419997.6826,433375.4459
IND,PV,[MW],19143.1712,27420.19985,34831.79763,54434.04238,74036.28713,93638.53191,113240.7766,132843.0214,152445.2661,172047.5109,191649.7556,211252.0004,230854.2451,250456.4899,281723.6695,312990.8491,344258.0288,375525.2084,406792.388,438059.5676,469326.7473,500593.9269,531861.1065,563128.2862,592321.6222,621514.9583,650708.2944,679901.6305,709094.9666,738288.3026,767481.6387,796674.9748,825868.3109,855061.647
KAZ,Onshore,[MW],248.7024499,265.8325893,284.1273842,381.2702302,478.4130763,575.5559223,672.6987683,769.8416146,866.9844603,964.1273066,1061.270152,1158.412999,1255.555844,1352.698691,1444.293983,1535.889276,1627.484568,1719.079861,1810.675153,1902.270446,1993.865738,2085.461031,2177.056323,2268.651616,2369.95237,2471.253124,2572.553878,2673.854632,2775.155386,2876.45614,2977.756894,3079.057648,3180.358402,3281.659155
KAZ,PV,[MW],452.3220665,647.89482,823.0188468,1286.188076,1749.357306,2212.526536,2675.695764,3138.864994,3602.034223,4065.203453,4528.372681,4991.541911,5454.71114,5917.88037,6656.673079,7395.465787,8134.258496,8873.051205,9611.843913,10350.63662,11089.42933,11828.22204,12567.01475,13305.80746,13995.59861,14685.38976,15375.18091,16064.97206,16754.76321,17444.55436,18134.34552,18824.13667,19513.92782,20203.71897
LKA,Onshore,[MW],112.091245,119.8118712,128.0574126,171.8401038,215.6227949,259.4054861,303.1881772,346.9708685,390.7535596,434.5362509,478.3189419,522.1016332,565.8843242,609.6670155,650.9494009,692.2317862,733.5141716,774.796557,816.0789423,857.3613277,898.643713,939.9260984,981.2084837,1022.490869,1068.147547,1113.804225,1159.460903,1205.11758,1250.774258,1296.430936,1342.087614,1387.744292,1433.40097,1479.057648
LKA,PV,[MW],118.1643309,169.2556334,215.0049235,336.0029603,457.0009972,577.9990342,698.9970708,819.9951078,940.9931444,1061.991181,1182.989218,1303.987255,1424.985292,1545.983329,1738.985069,1931.98681,2124.98855,2317.99029,2510.992031,2703.993771,2896.995512,3089.997252,3282.998992,3476.000733,3656.201337,3836.401942,4016.602546,4196.803151,4377.003756,4557.20436,4737.404965,4917.605569,5097.806174,5278.006778
MDV,Onshore,[MW],0.875712852,0.936030244,1.000448536,1.342500811,1.684553085,2.02660536,2.368657635,2.710709911,3.052762184,3.39481446,3.736866734,4.078919009,4.420971283,4.763023559,5.085542194,5.40806083,5.730579466,6.053098101,6.375616737,6.698135372,7.020654008,7.343172644,7.665691279,7.988209915,8.34490271,8.701595506,9.058288302,9.414981097,9.771673893,10.12836669,10.48505948,10.84175228,11.19844508,11.55513787
MDV,PV,[MW],7.694421544,11.02129706,14.0003206,21.87926253,29.75820447,37.63714641,45.51608833,53.39503028,61.27397219,69.15291414,77.03185606,84.91079801,92.78973992,100.6686819,113.2362371,125.8037923,138.3713474,150.9389026,163.5064578,176.074013,188.6415682,201.2091234,213.7766786,226.3442338,238.0782266,249.8122195,261.5462123,273.2802052,285.014198,296.7481909,308.4821838,320.2161766,331.9501695,343.6841623
NPL,Onshore,[MW],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NPL,PV,[MW],29.6784831,42.51071723,54.0012366,84.3914412,114.7816458,145.1718505,175.562055,205.9522596,236.3424642,266.7326688,297.1228734,327.513078,357.9032826,388.2934872,436.768343,485.2431987,533.7180544,582.1929101,630.6677659,679.1426216,727.6174773,776.0923331,824.5671888,873.0420445,918.3017312,963.561418,1008.821105,1054.080791,1099.340478,1144.600165,1189.859852,1235.119538,1280.379225,1325.638912
PAK,Onshore,[MW],1082.381085,1156.933382,1236.55439,1659.331002,2082.107614,2504.884225,2927.660837,3350.437449,3773.21406,4195.990672,4618.767283,5041.543896,5464.320506,5887.097119,6285.730152,6684.363186,7082.996219,7481.629253,7880.262287,8278.89532,8677.528354,9076.161387,9474.794421,9873.427455,10314.29975,10755.17205,11196.04434,11636.91664,12077.78893,12518.66123,12959.53352,13400.40582,13841.27811,14282.15041
PAK,PV,[MW],730.4204452,1046.235985,1329.030434,2076.967136,2824.903838,3572.840542,4320.777242,5068.713946,5816.650646,6564.58735,7312.52405,8060.460754,8808.397454,9556.334158,10749.35422,11942.37428,13135.39434,14328.4144,15521.43446,16714.45452,17907.47458,19100.49464,20293.5147,21486.53476,22600.42594,23714.31712,24828.2083,25942.09948,27055.99066,28169.88184,29283.77301,30397.66419,31511.55537,32625.44655
TUR,Onshore,[MW],6647.536257,7105.405583,7594.404836,10190.92365,12787.44247,15383.96129,17980.48011,20576.99893,23173.51774,25770.03657,28366.55537,30963.0742,33559.59301,36156.11183,38604.3508,41052.58976,43500.82872,45949.06769,48397.30665,50845.54561,53293.78457,55742.02354,58190.2625,60638.50146,63346.15647,66053.81149,68761.4665,71469.12151,74176.77652,76884.43153,79592.08655,82299.74156,85007.39657,87715.05158
TUR,PV,[MW],3294.861226,4719.476848,5995.137286,9369.012778,12742.88827,16116.76377,19490.63925,22864.51475,26238.39024,29612.26573,32986.14122,36360.01672,39733.8922,43107.7677,48489.37437,53870.98104,59252.58771,64634.19438,70015.80104,75397.40771,80779.01438,86160.62105,91542.22772,96923.83439,101948.4978,106973.1611,111997.8245,117022.4879,122047.1512,127071.8146,132096.478,137121.1413,142145.8047,147170.4681
UZB,Onshore,[MW],0.875712852,0.936030244,1.000448536,1.342500811,1.684553085,2.02660536,2.368657635,2.710709911,3.052762184,3.39481446,3.736866734,4.078919009,4.420971283,4.763023559,5.085542194,5.40806083,5.730579466,6.053098101,6.375616737,6.698135372,7.020654008,7.343172644,7.665691279,7.988209915,8.34490271,8.701595506,9.058288302,9.414981097,9.771673893,10.12836669,10.48505948,10.84175228,11.19844508,11.55513787
UZB,PV,[MW],2.198406156,3.148942017,4.0000916,6.251217867,8.502344134,10.7534704,13.00459667,15.25572294,17.5068492,19.75797547,22.00910173,24.260228,26.51135426,28.76248053,32.35321059,35.94394064,39.5346707,43.12540075,46.71613081,50.30686086,53.89759091,57.48832097,61.07905102,64.66978108,68.02235046,71.37491985,74.72748924,78.08005862,81.43262801,84.7851974,88.13776679,91.49033617,94.84290556,98.19547495
ALB,Onshore,[MW],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,PV,[MW],0.9150061,1.524400163,3.002135014,3.810584494,4.619033976,5.427483456,6.235932935,7.044382418,7.852831897,8.66128138,9.469730859,10.27818034,11.08662982,11.8950793,12.47458316,13.05408703,13.63359089,14.21309475,14.79259862,15.37210248,15.95160634,16.53111021,17.11061407,17.69011793,19.1846279,20.67913786,22.17364782,23.66815779,25.16266775,26.65717771,28.15168768,29.64619764,31.1407076,32.63521757
AND,Onshore,[MW],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AND,PV,[MW],0.610004067,1.016266775,2.001423343,2.540389662,3.079355984,3.618322304,4.157288623,4.696254945,5.235221265,5.774187586,6.313153906,6.852120226,7.391086547,7.930052867,8.316388776,8.702724685,9.089060594,9.475396503,9.861732412,10.24806832,10.63440423,11.02074014,11.40707605,11.79341196,12.78975193,13.78609191,14.78243188,15.77877186,16.77511183,17.77145181,18.76779179,19.76413176,20.76047174,21.75681171
BIH,Onshore,[MW],37.67864877,44.40428757,87.73473365,136.2768219,184.8189102,233.3609984,281.9030867,330.445175,378.9872632,427.5293516,476.0714398,524.613528,573.1556164,621.6977046,666.9120832,712.1264617,757.3408402,802.5552187,847.7695972,892.9839757,938.1983543,983.4127328,1028.627111,1073.84149,1115.288003,1156.734517,1198.181031,1239.627544,1281.074058,1322.520572,1363.967085,1405.413599,1446.860113,1488.306626
BIH,PV,[MW],5.4900366,9.146400976,18.01281009,22.86350696,27.71420386,32.56490073,37.41559761,42.26629451,47.11699138,51.96768828,56.81838515,61.66908203,66.51977893,71.3704758,74.84749898,78.32452216,81.80154534,85.27856852,88.7555917,92.23261488,95.70963806,99.18666124,102.6636844,106.1407076,115.1077674,124.0748272,133.0418869,142.0089467,150.9760065,159.9430663,168.9101261,177.8771858,186.8442456,195.8113054
BLR,Onshore,[MW],47.20658294,55.63295799,109.9205284,170.7376275,231.5547266,292.3718256,353.1889247,414.0060239,474.8231229,535.6402222,596.4573212,657.2744202,718.0915194,778.9086184,835.556518,892.2044175,948.852317,1005.500217,1062.148116,1118.796016,1175.443915,1232.091815,1288.739714,1345.387614,1397.314855,1449.242096,1501.169337,1553.096579,1605.02382,1656.951061,1708.878302,1760.805544,1812.732785,1864.660026
BLR,PV,[MW],47.88531924,79.77694185,157.1117324,199.4205885,241.7294448,284.0383008,326.3471569,368.6560132,410.9648693,453.2737255,495.5825816,537.8914377,580.200294,622.5091501,652.8365189,683.1638878,713.4912566,743.8186255,774.1459943,804.4733632,834.800732,865.1281009,895.4554697,925.7828386,1003.995527,1082.208215,1160.420903,1238.633591,1316.846279,1395.058967,1473.271655,1551.484343,1629.697031,1707.909719
CHE,Onshore,[MW],32.48159376,38.27955825,75.63339108,117.4800189,159.3266467,201.1732745,243.0199023,284.8665302,326.713158,368.5597859,410.4064137,452.2530414,494.0996693,535.9462971,574.9242096,613.9021221,652.8800346,691.8579472,730.8358597,769.8137722,808.7916847,847.7695972,886.7475097,925.7254223,961.4551754,997.1849285,1032.914682,1068.644435,1104.374188,1140.103941,1175.833694,1211.563447,1247.293201,1283.022954
CHE,PV,[MW],769.8251322,1282.52867,2525.796259,3205.971754,3886.147252,4566.322747,5246.498243,5926.673741,6606.849236,7287.024734,7967.200229,8647.375725,9327.551223,10007.72672,10495.28264,10982.83855,11470.39447,11957.95039,12445.5063,12933.06222,13420.61814,13908.17405,14395.72997,14883.28589,16140.66694,17398.04799,18655.42904,19912.81009,21170.19113,22427.57218,23684.95323,24942.33428,26199.71533,27457.09638
MDA,Onshore,[MW],14.29190126,16.84300563,33.27869207,51.69120832,70.10372455,88.51624079,106.928757,125.3412733,143.7537895,162.1663058,180.578822,198.9913382,217.4038545,235.8163707,252.9666522,270.1169337,287.2672152,304.4174968,321.5677783,338.7180598,355.8683413,373.0186228,390.1689043,407.3191858,423.0402772,438.7613686,454.4824599,470.2035513,485.9246427,501.6457341,517.3668255,533.0879168,548.8090082,564.5300996
MDA,PV,[MW],0.9150061,1.524400163,3.002135014,3.810584494,4.619033976,5.427483456,6.235932935,7.044382418,7.852831897,8.66128138,9.469730859,10.27818034,11.08662982,11.8950793,12.47458316,13.05408703,13.63359089,14.21309475,14.79259862,15.37210248,15.95160634,16.53111021,17.11061407,17.69011793,19.1846279,20.67913786,22.17364782,23.66815779,25.16266775,26.65717771,28.15168768,29.64619764,31.1407076,32.63521757
MKD,Onshore,[MW],16.02425292,18.88458207,37.31247293,57.95680933,78.60114571,99.2454821,119.8898185,140.5341549,161.1784913,181.8228277,202.4671641,223.1115004,243.7558369,264.4001732,283.6292767,302.8583803,322.0874838,341.3165873,360.5456908,379.7747943,399.0038978,418.2330013,437.4621048,456.6912083,474.3178865,491.9445647,509.571243,527.1979212,544.8245994,562.4512776,580.0779558,597.704634,615.3313123,632.9579905
MKD,PV,[MW],7.930052867,13.21146808,26.01850346,33.02506561,40.03162779,47.03818995,54.0447521,61.05131429,68.05787644,75.06443862,82.07100078,89.07756293,96.08412512,103.0906873,108.1130541,113.1354209,118.1577877,123.1801545,128.2025214,133.2248882,138.247255,143.2696218,148.2919886,153.3143554,166.2667751,179.2191948,192.1716145,205.1240342,218.0764538,231.0288735,243.9812932,256.9337129,269.8861326,282.8385523
MNE,Onshore,[MW],51.10437419,60.22650498,118.9965353,184.8352297,250.6739242,316.5126186,382.3513129,448.1900075,514.0287019,579.8673965,645.7060908,711.5447852,777.3834798,843.2221741,904.5474231,965.8726722,1027.197921,1088.52317,1149.848419,1211.173668,1272.498917,1333.824166,1395.149415,1456.474664,1512.689476,1568.904288,1625.119099,1681.333911,1737.548722,1793.763534,1849.978346,1906.193157,1962.407969,2018.62278
MNE,PV,[MW],0.9150061,1.524400163,3.002135014,3.810584494,4.619033976,5.427483456,6.235932935,7.044382418,7.852831897,8.66128138,9.469730859,10.27818034,11.08662982,11.8950793,12.47458316,13.05408703,13.63359089,14.21309475,14.79259862,15.37210248,15.95160634,16.53111021,17.11061407,17.69011793,19.1846279,20.67913786,22.17364782,23.66815779,25.16266775,26.65717771,28.15168768,29.64619764,31.1407076,32.63521757
NOR,Onshore,[MW],1057.600693,1246.382417,2462.623214,3825.149416,5187.675617,6550.201818,7912.728018,9275.254224,10637.78042,12000.30663,13362.83283,14725.35903,16087.88523,17450.41143,18719.53227,19988.6531,21257.77393,22526.89476,23796.01559,25065.13642,26334.25725,27603.37809,28872.49892,30141.61975,31304.98051,32468.34127,33631.70204,34795.0628,35958.42356,37121.78432,38285.14508,39448.50585,40611.86661,41775.22737
NOR,PV,[MW],27.450183,45.73200488,90.06405043,114.3175348,138.5710193,162.8245037,187.0779881,211.3314725,235.5849569,259.8384414,284.0919258,308.3454102,332.5988946,356.852379,374.2374949,391.6226108,409.0077267,426.3928426,443.7779585,461.1630744,478.5481903,495.9333062,513.3184221,530.703538,575.5388369,620.3741358,665.2094347,710.0447336,754.8800325,799.7153314,844.5506303,889.3859292,934.2212281,979.056527
RUS,Onshore,[MW],44.17496752,52.06019922,102.8614119,159.7728257,216.6842395,273.5956534,330.5070671,387.4184811,444.3298948,501.2413088,558.1527226,615.0641363,671.9755503,728.8869641,781.8969251,834.9068861,887.9168471,940.9268081,993.9367692,1046.94673,1099.956691,1152.966652,1205.976613,1258.986574,1307.579039,1356.171503,1404.763967,1453.356431,1501.948896,1550.54136,1599.133824,1647.726288,1696.318753,1744.911217
RUS,PV,[MW],324.5221635,540.6539244,1064.757218,1351.4873,1638.217384,1924.947466,2211.677548,2498.407631,2785.137713,3071.867796,3358.597878,3645.32796,3932.058043,4218.788125,4424.318829,4629.849532,4835.380236,5040.910939,5246.441643,5451.972346,5657.50305,5863.033754,6068.564457,6274.095161,6804.148028,7334.200895,7864.253762,8394.306629,8924.359496,9454.412363,9984.46523,10514.5181,11044.57096,11574.62383
SRB,Onshore,[MW],154.6123863,182.2106973,360.0149415,559.20489,758.3948384,957.5847867,1156.774735,1355.964684,1555.154632,1754.344581,1953.534529,2152.724477,2351.914426,2551.104374,2736.639238,2922.174101,3107.708965,3293.243828,3478.778692,3664.313556,3849.848419,4035.383283,4220.918146,4406.45301,4576.526635,4746.60026,4916.673885,5086.74751,5256.821135,5426.89476,5596.968385,5767.04201,5937.115634,6107.189259
SRB,PV,[MW],3.050020333,5.081333876,10.00711671,12.70194831,15.39677992,18.09161152,20.78644312,23.48127473,26.17610632,28.87093793,31.56576953,34.26060113,36.95543274,39.65026434,41.58194388,43.51362342,45.44530297,47.37698251,49.30866206,51.2403416,53.17202115,55.10370069,57.03538024,58.96705978,63.94875966,68.93045954,73.91215941,78.89385929,83.87555917,88.85725905,93.83895893,98.8206588,103.8023587,108.7840586
