Zone_export,Zone_import
BMU_EXP01,DEU_IMP01
BMU_EXP01,IRL_IMP01
BMU_EXP01,LVA_IMP01
BMU_EXP01,MLT_IMP01
BMU_EXP01,ROU_IMP01
BMU_EXP01,SVN_IMP01
BMU_EXP01,SWE_IMP01
BMU_EXP01,NOR_IMP01
BMU_EXP01,BEL_IMP01
BMU_EXP01,CYP_IMP01
BMU_EXP01,ESP_IMP01
BMU_EXP01,FRA_IMP01
BMU_EXP01,GBR_IMP01
BMU_EXP01,GRC_IMP01
BMU_EXP01,HRV_IMP01
BMU_EXP01,ITA_IMP01
BMU_EXP01,LTU_IMP01
BMU_EXP01,NLD_IMP01
BMU_EXP01,POL_IMP01
BMU_EXP01,PRT_IMP01
BEN_EXP01,BGR_IMP01
BEN_EXP01,DNK_IMP01
BEN_EXP01,EST_IMP01
BEN_EXP01,FIN_IMP01
BEN_EXP01,DEU_IMP01
BEN_EXP01,IRL_IMP01
BEN_EXP01,LVA_IMP01
BEN_EXP01,MLT_IMP01
BEN_EXP01,ROU_IMP01
BEN_EXP01,SVN_IMP01
BEN_EXP01,SWE_IMP01
BEN_EXP01,NOR_IMP01
BEN_EXP01,BEL_IMP01
BEN_EXP01,CYP_IMP01
BEN_EXP01,ESP_IMP01
BEN_EXP01,FRA_IMP01
BEN_EXP01,GBR_IMP01
BEN_EXP01,GRC_IMP01
BEN_EXP01,HRV_IMP01
BEN_EXP01,ITA_IMP01
BEN_EXP01,LTU_IMP01
BEN_EXP01,NLD_IMP01
BEN_EXP01,POL_IMP01
BEN_EXP01,PRT_IMP01
BLZ_EXP01,BGR_IMP01
BLZ_EXP01,DNK_IMP01
BLZ_EXP01,EST_IMP01
BLZ_EXP01,FIN_IMP01
BLZ_EXP01,DEU_IMP01
BLZ_EXP01,IRL_IMP01
BLZ_EXP01,LVA_IMP01
BLZ_EXP01,MLT_IMP01
BLZ_EXP01,ROU_IMP01
BLZ_EXP01,SVN_IMP01
BLZ_EXP01,SWE_IMP01
BLZ_EXP01,NOR_IMP01
BLZ_EXP01,BEL_IMP01
BLZ_EXP01,CYP_IMP01
BLZ_EXP01,ESP_IMP01
BLZ_EXP01,FRA_IMP01
BLZ_EXP01,GBR_IMP01
BLZ_EXP01,GRC_IMP01
BLZ_EXP01,HRV_IMP01
BLZ_EXP01,ITA_IMP01
BLZ_EXP01,LTU_IMP01
BLZ_EXP01,NLD_IMP01
BLZ_EXP01,POL_IMP01
BLZ_EXP01,PRT_IMP01
BRB_EXP01,BGR_IMP01
BRB_EXP01,DNK_IMP01
BRB_EXP01,EST_IMP01
BRB_EXP01,FIN_IMP01
BRB_EXP01,DEU_IMP01
BRB_EXP01,IRL_IMP01
BRB_EXP01,LVA_IMP01
BRB_EXP01,MLT_IMP01
BRB_EXP01,ROU_IMP01
BRB_EXP01,SVN_IMP01
BRB_EXP01,SWE_IMP01
BRB_EXP01,NOR_IMP01
BRB_EXP01,BEL_IMP01
BRB_EXP01,CYP_IMP01
BRB_EXP01,ESP_IMP01
BRB_EXP01,FRA_IMP01
BRB_EXP01,GBR_IMP01
BRB_EXP01,GRC_IMP01
BRB_EXP01,HRV_IMP01
BRB_EXP01,ITA_IMP01
BRB_EXP01,LTU_IMP01
BRB_EXP01,NLD_IMP01
BRB_EXP01,POL_IMP01
BRB_EXP01,PRT_IMP01
BGD_EXP01,BGR_IMP01
BGD_EXP01,DNK_IMP01
BGD_EXP01,EST_IMP01
BGD_EXP01,FIN_IMP01
BGD_EXP01,DEU_IMP01
BGD_EXP01,IRL_IMP01
BGD_EXP01,LVA_IMP01
BGD_EXP01,MLT_IMP01
BGD_EXP01,ROU_IMP01
BGD_EXP01,SVN_IMP01
BGD_EXP01,SWE_IMP01
BGD_EXP01,NOR_IMP01
BGD_EXP01,BEL_IMP01
BGD_EXP01,CYP_IMP01
BGD_EXP01,ESP_IMP01
BGD_EXP01,FRA_IMP01
BGD_EXP01,GBR_IMP01
BGD_EXP01,GRC_IMP01
BGD_EXP01,HRV_IMP01
BGD_EXP01,ITA_IMP01
BGD_EXP01,LTU_IMP01
BGD_EXP01,NLD_IMP01
BGD_EXP01,POL_IMP01
BGD_EXP01,PRT_IMP01
BHR_EXP01,BGR_IMP01
BHR_EXP01,DNK_IMP01
BHR_EXP01,EST_IMP01
BHR_EXP01,FIN_IMP01
BHR_EXP01,DEU_IMP01
BHR_EXP01,IRL_IMP01
BHR_EXP01,LVA_IMP01
BHR_EXP01,MLT_IMP01
BHR_EXP01,ROU_IMP01
BHR_EXP01,SVN_IMP01
BHR_EXP01,SWE_IMP01
BHR_EXP01,NOR_IMP01
BHR_EXP01,BEL_IMP01
BHR_EXP01,CYP_IMP01
BHR_EXP01,ESP_IMP01
BHR_EXP01,FRA_IMP01
BHR_EXP01,GBR_IMP01
BHR_EXP01,GRC_IMP01
BHR_EXP01,HRV_IMP01
BHR_EXP01,ITA_IMP01
BHR_EXP01,LTU_IMP01
BHR_EXP01,NLD_IMP01
BHR_EXP01,POL_IMP01
BHR_EXP01,PRT_IMP01
BHS_EXP01,BGR_IMP01
BHS_EXP01,DNK_IMP01
BHS_EXP01,EST_IMP01
BHS_EXP01,FIN_IMP01
BHS_EXP01,DEU_IMP01
BHS_EXP01,IRL_IMP01
BHS_EXP01,LVA_IMP01
BHS_EXP01,MLT_IMP01
BHS_EXP01,ROU_IMP01
BHS_EXP01,SVN_IMP01
BHS_EXP01,SWE_IMP01
BHS_EXP01,NOR_IMP01
BHS_EXP01,BEL_IMP01
BHS_EXP01,CYP_IMP01
BHS_EXP01,ESP_IMP01
BHS_EXP01,FRA_IMP01
BHS_EXP01,GBR_IMP01
BHS_EXP01,GRC_IMP01
BHS_EXP01,HRV_IMP01
BHS_EXP01,ITA_IMP01
BHS_EXP01,LTU_IMP01
BHS_EXP01,NLD_IMP01
BHS_EXP01,POL_IMP01
BHS_EXP01,PRT_IMP01
AUS_EXP01,BGR_IMP01
AUS_EXP01,DNK_IMP01
AUS_EXP01,EST_IMP01
AUS_EXP01,FIN_IMP01
AUS_EXP01,DEU_IMP01
AUS_EXP01,IRL_IMP01
AUS_EXP01,LVA_IMP01
AUS_EXP01,MLT_IMP01
AUS_EXP01,ROU_IMP01
AUS_EXP01,SVN_IMP01
AUS_EXP01,SWE_IMP01
AUS_EXP01,NOR_IMP01
AUS_EXP01,BEL_IMP01
AUS_EXP01,CYP_IMP01
AUS_EXP01,ESP_IMP01
AUS_EXP01,FRA_IMP01
AUS_EXP01,GBR_IMP01
AUS_EXP01,GRC_IMP01
AUS_EXP01,HRV_IMP01
AUS_EXP01,ITA_IMP01
AUS_EXP01,LTU_IMP01
AUS_EXP01,NLD_IMP01
AUS_EXP01,POL_IMP01
AUS_EXP01,PRT_IMP01
ABW_EXP01,BGR_IMP01
ABW_EXP01,DNK_IMP01
ABW_EXP01,EST_IMP01
ABW_EXP01,FIN_IMP01
ABW_EXP01,DEU_IMP01
ABW_EXP01,IRL_IMP01
ABW_EXP01,LVA_IMP01
ABW_EXP01,MLT_IMP01
ABW_EXP01,ROU_IMP01
ABW_EXP01,SVN_IMP01
ABW_EXP01,SWE_IMP01
ABW_EXP01,NOR_IMP01
ABW_EXP01,BEL_IMP01
ABW_EXP01,CYP_IMP01
ABW_EXP01,ESP_IMP01
ABW_EXP01,FRA_IMP01
ABW_EXP01,GBR_IMP01
ABW_EXP01,GRC_IMP01
ABW_EXP01,HRV_IMP01
ABW_EXP01,ITA_IMP01
ABW_EXP01,LTU_IMP01
ABW_EXP01,NLD_IMP01
ABW_EXP01,POL_IMP01
ABW_EXP01,PRT_IMP01
ARG_EXP01,BGR_IMP01
ARG_EXP01,DNK_IMP01
ARG_EXP01,EST_IMP01
ARG_EXP01,FIN_IMP01
ARG_EXP01,DEU_IMP01
ARG_EXP01,IRL_IMP01
ARG_EXP01,LVA_IMP01
ARG_EXP01,MLT_IMP01
ARG_EXP01,ROU_IMP01
ARG_EXP01,SVN_IMP01
ARG_EXP01,SWE_IMP01
ARG_EXP01,NOR_IMP01
ARG_EXP01,BEL_IMP01
ARG_EXP01,CYP_IMP01
ARG_EXP01,ESP_IMP01
ARG_EXP01,FRA_IMP01
ARG_EXP01,GBR_IMP01
ARG_EXP01,GRC_IMP01
ARG_EXP01,HRV_IMP01
ARG_EXP01,ITA_IMP01
ARG_EXP01,LTU_IMP01
ARG_EXP01,NLD_IMP01
ARG_EXP01,POL_IMP01
ARG_EXP01,PRT_IMP01
ATG_EXP01,BGR_IMP01
ATG_EXP01,DNK_IMP01
ATG_EXP01,EST_IMP01
ATG_EXP01,FIN_IMP01
ATG_EXP01,DEU_IMP01
ATG_EXP01,IRL_IMP01
ATG_EXP01,LVA_IMP01
ATG_EXP01,MLT_IMP01
ATG_EXP01,ROU_IMP01
ATG_EXP01,SVN_IMP01
ATG_EXP01,SWE_IMP01
ATG_EXP01,NOR_IMP01
ATG_EXP01,BEL_IMP01
ATG_EXP01,CYP_IMP01
ATG_EXP01,ESP_IMP01
ATG_EXP01,FRA_IMP01
ATG_EXP01,GBR_IMP01
ATG_EXP01,GRC_IMP01
ATG_EXP01,HRV_IMP01
ATG_EXP01,ITA_IMP01
ATG_EXP01,LTU_IMP01
ATG_EXP01,NLD_IMP01
ATG_EXP01,POL_IMP01
ATG_EXP01,PRT_IMP01
AIA_EXP01,BGR_IMP01
AIA_EXP01,DNK_IMP01
AIA_EXP01,EST_IMP01
AIA_EXP01,FIN_IMP01
AIA_EXP01,DEU_IMP01
AIA_EXP01,IRL_IMP01
AIA_EXP01,LVA_IMP01
AIA_EXP01,MLT_IMP01
AIA_EXP01,ROU_IMP01
AIA_EXP01,SVN_IMP01
AIA_EXP01,SWE_IMP01
AIA_EXP01,NOR_IMP01
AIA_EXP01,BEL_IMP01
AIA_EXP01,CYP_IMP01
AIA_EXP01,ESP_IMP01
AIA_EXP01,FRA_IMP01
AIA_EXP01,GBR_IMP01
AIA_EXP01,GRC_IMP01
AIA_EXP01,HRV_IMP01
AIA_EXP01,ITA_IMP01
AIA_EXP01,LTU_IMP01
AIA_EXP01,NLD_IMP01
AIA_EXP01,POL_IMP01
AIA_EXP01,PRT_IMP01
AGO_EXP01,BGR_IMP01
AGO_EXP01,DNK_IMP01
AGO_EXP01,EST_IMP01
AGO_EXP01,FIN_IMP01
AGO_EXP01,DEU_IMP01
AGO_EXP01,IRL_IMP01
AGO_EXP01,LVA_IMP01
AGO_EXP01,MLT_IMP01
AGO_EXP01,ROU_IMP01
AGO_EXP01,SVN_IMP01
AGO_EXP01,SWE_IMP01
AGO_EXP01,NOR_IMP01
AGO_EXP01,BEL_IMP01
AGO_EXP01,CYP_IMP01
AGO_EXP01,ESP_IMP01
AGO_EXP01,FRA_IMP01
AGO_EXP01,GBR_IMP01
AGO_EXP01,GRC_IMP01
AGO_EXP01,HRV_IMP01
AGO_EXP01,ITA_IMP01
AGO_EXP01,LTU_IMP01
AGO_EXP01,NLD_IMP01
AGO_EXP01,POL_IMP01
AGO_EXP01,PRT_IMP01
ASM_EXP01,BGR_IMP01
ASM_EXP01,DNK_IMP01
ASM_EXP01,EST_IMP01
ASM_EXP01,FIN_IMP01
ASM_EXP01,DEU_IMP01
ASM_EXP01,IRL_IMP01
ASM_EXP01,LVA_IMP01
ASM_EXP01,MLT_IMP01
ASM_EXP01,ROU_IMP01
ASM_EXP01,SVN_IMP01
ASM_EXP01,SWE_IMP01
ASM_EXP01,NOR_IMP01
ASM_EXP01,BEL_IMP01
ASM_EXP01,CYP_IMP01
ASM_EXP01,ESP_IMP01
ASM_EXP01,FRA_IMP01
ASM_EXP01,GBR_IMP01
ASM_EXP01,GRC_IMP01
ASM_EXP01,HRV_IMP01
ASM_EXP01,ITA_IMP01
ASM_EXP01,LTU_IMP01
ASM_EXP01,NLD_IMP01
ASM_EXP01,POL_IMP01
ASM_EXP01,PRT_IMP01
DZA_EXP01,BGR_IMP01
DZA_EXP01,DNK_IMP01
DZA_EXP01,EST_IMP01
DZA_EXP01,FIN_IMP01
DZA_EXP01,DEU_IMP01
DZA_EXP01,IRL_IMP01
DZA_EXP01,LVA_IMP01
DZA_EXP01,MLT_IMP01
DZA_EXP01,ROU_IMP01
DZA_EXP01,SVN_IMP01
DZA_EXP01,SWE_IMP01
DZA_EXP01,NOR_IMP01
DZA_EXP01,BEL_IMP01
DZA_EXP01,CYP_IMP01
DZA_EXP01,ESP_IMP01
DZA_EXP01,FRA_IMP01
DZA_EXP01,GBR_IMP01
DZA_EXP01,GRC_IMP01
DZA_EXP01,HRV_IMP01
DZA_EXP01,ITA_IMP01
DZA_EXP01,LTU_IMP01
DZA_EXP01,NLD_IMP01
DZA_EXP01,POL_IMP01
DZA_EXP01,PRT_IMP01
ALB_EXP01,BGR_IMP01
ALB_EXP01,DNK_IMP01
ALB_EXP01,EST_IMP01
ALB_EXP01,FIN_IMP01
ALB_EXP01,DEU_IMP01
ALB_EXP01,IRL_IMP01
ALB_EXP01,LVA_IMP01
ALB_EXP01,MLT_IMP01
ALB_EXP01,ROU_IMP01
ALB_EXP01,SVN_IMP01
ALB_EXP01,SWE_IMP01
ALB_EXP01,NOR_IMP01
ALB_EXP01,BEL_IMP01
ALB_EXP01,CYP_IMP01
ALB_EXP01,ESP_IMP01
ALB_EXP01,FRA_IMP01
ALB_EXP01,GBR_IMP01
ALB_EXP01,GRC_IMP01
ALB_EXP01,HRV_IMP01
ALB_EXP01,ITA_IMP01
ALB_EXP01,LTU_IMP01
ALB_EXP01,NLD_IMP01
ALB_EXP01,POL_IMP01
ALB_EXP01,PRT_IMP01
NOR_EXP01,BGR_IMP01
NOR_EXP01,DNK_IMP01
NOR_EXP01,EST_IMP01
NOR_EXP01,FIN_IMP01
NOR_EXP01,DEU_IMP01
NOR_EXP01,IRL_IMP01
NOR_EXP01,LVA_IMP01
NOR_EXP01,MLT_IMP01
NOR_EXP01,ROU_IMP01
NOR_EXP01,SVN_IMP01
NOR_EXP01,SWE_IMP01
NOR_EXP01,NOR_IMP01
NOR_EXP01,BEL_IMP01
NOR_EXP01,CYP_IMP01
NOR_EXP01,ESP_IMP01
NOR_EXP01,FRA_IMP01
NOR_EXP01,GBR_IMP01
NOR_EXP01,GRC_IMP01
NOR_EXP01,HRV_IMP01
NOR_EXP01,ITA_IMP01
NOR_EXP01,LTU_IMP01
NOR_EXP01,NLD_IMP01
NOR_EXP01,POL_IMP01
NOR_EXP01,PRT_IMP01
