Id_cell,Id_terminal,Distance,Ctry_iso3
LBY_C02261,LBY01,836131.6267704959,LBY
LBY_C02262,LBY01,280082.124790065,LBY
LBY_C02263,LBY01,44258.9174126135,LBY
LBY_C02264,LBY01,253227.87354103,LBY
LBY_C02265,LBY01,585530.6286792271,LBY
LBY_C02266,LBY01,858528.802175335,LBY
LBY_C02267,LBY01,341481.517305474,LBY
LBY_C02268,LBY01,283190.592906096,LBY
LBY_C02269,LBY01,379226.83733671706,LBY
LBY_C02270,LBY01,651718.7802440879,LBY
LBY_C02271,LBY01,960217.8877157071,LBY
LBY_C02272,LBY01,1184594.91601646,LBY
LBY_C02273,LBY01,469638.21767621,LBY
LBY_C02274,LBY01,540162.969802448,LBY
LBY_C02275,LBY01,759131.667754198,LBY
LBY_C02276,LBY01,1040076.90040711,LBY
LBY_C02277,LBY01,1222142.22918535,LBY
NGA_C02299,NGA01,680579.716851739,NGA
NGA_C02299,NGA02,680579.716851739,NGA
NGA_C02299,NGA03,680579.716851739,NGA
NGA_C02299,NGA04,680579.716851739,NGA
NGA_C02299,NGA05,680579.716851739,NGA
NGA_C02299,NGA06,680579.716851739,NGA
NGA_C02300,NGA01,585937.178655862,NGA
NGA_C02300,NGA02,585937.178655862,NGA
NGA_C02300,NGA03,585937.178655862,NGA
NGA_C02300,NGA04,585937.178655862,NGA
NGA_C02300,NGA05,585937.178655862,NGA
NGA_C02300,NGA06,585937.178655862,NGA
NGA_C02301,NGA01,939274.564860044,NGA
NGA_C02301,NGA02,939274.564860044,NGA
NGA_C02301,NGA03,939274.564860044,NGA
NGA_C02301,NGA04,939274.564860044,NGA
NGA_C02301,NGA05,939274.564860044,NGA
NGA_C02301,NGA06,939274.564860044,NGA
NGA_C02302,NGA01,678430.908834317,NGA
NGA_C02302,NGA02,678430.908834317,NGA
NGA_C02302,NGA03,678430.908834317,NGA
NGA_C02302,NGA04,678430.908834317,NGA
NGA_C02302,NGA05,678430.908834317,NGA
NGA_C02302,NGA06,678430.908834317,NGA
NGA_C02303,NGA01,429199.735102782,NGA
NGA_C02303,NGA02,429199.735102782,NGA
NGA_C02303,NGA03,429199.735102782,NGA
NGA_C02303,NGA04,429199.735102782,NGA
NGA_C02303,NGA05,429199.735102782,NGA
NGA_C02303,NGA06,429199.735102782,NGA
NGA_C02304,NGA01,177263.029114583,NGA
NGA_C02304,NGA02,177263.029114583,NGA
NGA_C02304,NGA03,177263.029114583,NGA
NGA_C02304,NGA04,177263.029114583,NGA
NGA_C02304,NGA05,177263.029114583,NGA
NGA_C02304,NGA06,177263.029114583,NGA
NGA_C02305,NGA01,888277.107038232,NGA
NGA_C02305,NGA02,888277.107038232,NGA
NGA_C02305,NGA03,888277.107038232,NGA
NGA_C02305,NGA04,888277.107038232,NGA
NGA_C02305,NGA05,888277.107038232,NGA
NGA_C02305,NGA06,888277.107038232,NGA
NGA_C02306,NGA01,632064.338682638,NGA
NGA_C02306,NGA02,632064.338682638,NGA
NGA_C02306,NGA03,632064.338682638,NGA
NGA_C02306,NGA04,632064.338682638,NGA
NGA_C02306,NGA05,632064.338682638,NGA
NGA_C02306,NGA06,632064.338682638,NGA
NGA_C02307,NGA01,302023.144244627,NGA
NGA_C02307,NGA02,302023.144244627,NGA
NGA_C02307,NGA03,302023.144244627,NGA
NGA_C02307,NGA04,302023.144244627,NGA
NGA_C02307,NGA05,302023.144244627,NGA
NGA_C02307,NGA06,302023.144244627,NGA
NGA_C02308,NGA01,72390.2169398517,NGA
NGA_C02308,NGA02,72390.2169398517,NGA
NGA_C02308,NGA03,72390.2169398517,NGA
NGA_C02308,NGA04,72390.2169398517,NGA
NGA_C02308,NGA05,72390.2169398517,NGA
NGA_C02308,NGA06,72390.2169398517,NGA
NGA_C02309,NGA01,962165.570805102,NGA
NGA_C02309,NGA02,962165.570805102,NGA
NGA_C02309,NGA03,962165.570805102,NGA
NGA_C02309,NGA04,962165.570805102,NGA
NGA_C02309,NGA05,962165.570805102,NGA
NGA_C02309,NGA06,962165.570805102,NGA
NGA_C02310,NGA01,730688.588411452,NGA
NGA_C02310,NGA02,730688.588411452,NGA
NGA_C02310,NGA03,730688.588411452,NGA
NGA_C02310,NGA04,730688.588411452,NGA
NGA_C02310,NGA05,730688.588411452,NGA
NGA_C02310,NGA06,730688.588411452,NGA
NGA_C02311,NGA01,505653.920216795,NGA
NGA_C02311,NGA02,505653.920216795,NGA
NGA_C02311,NGA03,505653.920216795,NGA
NGA_C02311,NGA04,505653.920216795,NGA
NGA_C02311,NGA05,505653.920216795,NGA
NGA_C02311,NGA06,505653.920216795,NGA
NGA_C02312,NGA01,1112180.80576762,NGA
NGA_C02312,NGA02,1112180.80576762,NGA
NGA_C02312,NGA03,1112180.80576762,NGA
NGA_C02312,NGA04,1112180.80576762,NGA
NGA_C02312,NGA05,1112180.80576762,NGA
NGA_C02312,NGA06,1112180.80576762,NGA
NGA_C02313,NGA01,910952.47312046,NGA
NGA_C02313,NGA02,910952.47312046,NGA
NGA_C02313,NGA03,910952.47312046,NGA
NGA_C02313,NGA04,910952.47312046,NGA
NGA_C02313,NGA05,910952.47312046,NGA
NGA_C02313,NGA06,910952.47312046,NGA
NGA_C02314,NGA01,695976.242346541,NGA
NGA_C02314,NGA02,695976.242346541,NGA
NGA_C02314,NGA03,695976.242346541,NGA
NGA_C02314,NGA04,695976.242346541,NGA
NGA_C02314,NGA05,695976.242346541,NGA
NGA_C02314,NGA06,695976.242346541,NGA
EGY_C02331,EGY01,564587.239027982,EGY
EGY_C02331,EGY02,564584.424248871,EGY
EGY_C02332,EGY01,667817.066766595,EGY
EGY_C02332,EGY02,667802.139440921,EGY
EGY_C02333,EGY01,900985.665226611,EGY
EGY_C02333,EGY02,900963.151832563,EGY
EGY_C02334,EGY01,1115146.05408052,EGY
EGY_C02334,EGY02,1115120.75287812,EGY
EGY_C02335,EGY01,339394.350926097,EGY
EGY_C02335,EGY02,339385.366977258,EGY
EGY_C02336,EGY01,485824.249943899,EGY
EGY_C02336,EGY02,485802.09385735897,EGY
EGY_C02337,EGY01,771875.696512692,EGY
EGY_C02337,EGY02,771848.403466742,EGY
EGY_C02338,EGY01,1011733.67762182,EGY
EGY_C02338,EGY02,1011705.0073519001,EGY
EGY_C02339,EGY01,112538.124227467,EGY
EGY_C02339,EGY02,112508.757649832,EGY
EGY_C02340,EGY01,375621.679178303,EGY
EGY_C02340,EGY02,375590.86701443896,EGY
EGY_C02341,EGY01,703645.599274927,EGY
EGY_C02341,EGY02,703614.640651465,EGY
EGY_C02342,EGY01,958992.305524675,EGY
EGY_C02342,EGY02,958961.321233963,EGY
EGY_C02343,EGY01,233670.81642854,EGY
EGY_C02343,EGY02,233652.89182801198,EGY
EGY_C02344,EGY01,392350.480613289,EGY
EGY_C02344,EGY02,392322.62918765296,EGY
EGY_C02345,EGY01,761172.54317777,EGY
EGY_C02345,EGY02,761142.350025895,EGY
EGY_C02346,EGY01,998186.676477702,EGY
EGY_C02346,EGY02,998156.300295266,EGY
EGY_C02347,EGY01,1116813.90379706,EGY
EGY_C02347,EGY02,1116784.96747266,EGY
USA_C02492,USA01,7622070.0965233,USA
USA_C02492,USA02,7622070.0965233,USA
USA_C02492,USA03,7891903.26838949,USA
USA_C02492,USA04,7622070.0965233,USA
USA_C02492,USA05,7561542.66838761,USA
USA_C02492,USA06,7631079.085080001,USA
USA_C02492,USA07,7561542.66838761,USA
USA_C02492,USA08,7599666.44701612,USA
USA_C02492,USA09,8197216.67604936,USA
USA_C02492,USA10,8197216.67604936,USA
USA_C02492,USA11,7631079.085080001,USA
USA_C02492,USA12,7599666.44701612,USA
USA_C02492,USA13,7561542.66838761,USA
USA_C02492,USA15,7622070.0965233,USA
USA_C02492,USA16,7618463.79895051,USA
USA_C02493,USA01,7270176.83926868,USA
USA_C02493,USA02,7270176.83926868,USA
USA_C02493,USA03,7633264.41243226,USA
USA_C02493,USA04,7270176.83926868,USA
USA_C02493,USA05,7194005.81504882,USA
USA_C02493,USA06,7281761.89018201,USA
USA_C02493,USA07,7194005.81504882,USA
USA_C02493,USA08,7240890.40818042,USA
USA_C02493,USA09,7897123.00875437,USA
USA_C02493,USA10,7897123.00875437,USA
USA_C02493,USA11,7281761.89018201,USA
USA_C02493,USA12,7240890.40818042,USA
USA_C02493,USA13,7194005.81504882,USA
USA_C02493,USA15,7270176.83926868,USA
USA_C02493,USA16,7266459.57071139,USA
NOR_C02622,NOR01,1343421.72446382,NOR
NOR_C02623,NOR01,1531985.52567291,NOR
NOR_C02624,NOR01,1082836.54406156,NOR
NOR_C02625,NOR01,1286115.63542768,NOR
NOR_C02626,NOR01,1510523.23449845,NOR
NOR_C02627,NOR01,739053.9624999409,NOR
NOR_C02628,NOR01,969907.082435816,NOR
NOR_C02629,NOR01,1214770.16092147,NOR
NOR_C02630,NOR01,1411619.14666925,NOR
NOR_C02631,NOR01,407711.230177927,NOR
NOR_C02632,NOR01,603592.529992269,NOR
NOR_C02633,NOR01,795599.8123889479,NOR
NOR_C02634,NOR01,1187242.96987392,NOR
NOR_C02635,NOR01,322101.882142561,NOR
NOR_C02636,NOR01,444447.34423339705,NOR
NOR_C02637,NOR01,219034.675961867,NOR
NOR_C02638,NOR01,299420.031770829,NOR
NOR_C02639,NOR01,119014.84184116099,NOR
NOR_C02640,NOR01,106300.28386471901,NOR
NOR_C02641,NOR01,237583.24426947802,NOR
NOR_C02642,NOR01,193102.167059554,NOR
NOR_C02643,NOR01,263530.430595494,NOR
OMN_C02870,OMN01,791332.749741716,OMN
OMN_C02870,OMN02,791332.749741716,OMN
OMN_C02871,OMN01,870266.447122582,OMN
OMN_C02871,OMN02,870266.447122582,OMN
OMN_C02872,OMN01,369511.185169603,OMN
OMN_C02872,OMN02,369511.185169603,OMN
OMN_C02873,OMN01,336210.959684971,OMN
OMN_C02873,OMN02,336210.959684971,OMN
OMN_C02874,OMN01,563895.518334536,OMN
OMN_C02874,OMN02,563895.518334536,OMN
OMN_C02875,OMN01,774672.8653338429,OMN
OMN_C02875,OMN02,774672.8653338429,OMN
OMN_C02876,OMN01,233376.052950206,OMN
OMN_C02876,OMN02,233376.052950206,OMN
OMN_C02877,OMN01,141491.15617581,OMN
OMN_C02877,OMN02,141491.15617581,OMN
OMN_C02878,OMN01,365454.55385860795,OMN
OMN_C02878,OMN02,365454.55385860795,OMN
QAT_C02900,QAT01,101338.18261443,QAT
QAT_C02900,QAT02,101338.18261443,QAT
QAT_C02900,QAT03,101338.18261443,QAT
QAT_C02900,QAT04,98816.31242832939,QAT
QAT_C02900,QAT05,98816.31242832939,QAT
QAT_C02900,QAT06,98816.31242832939,QAT
QAT_C02900,QAT07,98816.31242832939,QAT
QAT_C02900,QAT08,98816.31242832939,QAT
QAT_C02900,QAT09,101338.18261443,QAT
QAT_C02900,QAT10,98816.31242832939,QAT
QAT_C02900,QAT11,101338.18261443,QAT
QAT_C02900,QAT12,101338.18261443,QAT
QAT_C02901,QAT01,69775.94631551621,QAT
QAT_C02901,QAT02,69775.94631551621,QAT
QAT_C02901,QAT03,69775.94631551621,QAT
QAT_C02901,QAT04,67022.4487102825,QAT
QAT_C02901,QAT05,67022.4487102825,QAT
QAT_C02901,QAT06,67022.4487102825,QAT
QAT_C02901,QAT07,67022.4487102825,QAT
QAT_C02901,QAT08,67022.4487102825,QAT
QAT_C02901,QAT09,69775.94631551621,QAT
QAT_C02901,QAT10,67022.4487102825,QAT
QAT_C02901,QAT11,69775.94631551621,QAT
QAT_C02901,QAT12,69775.94631551621,QAT
YEM_C02982,YEM01,504904.73369209794,YEM
YEM_C02983,YEM01,442828.678670163,YEM
YEM_C02984,YEM01,415714.41145333706,YEM
YEM_C02985,YEM01,283852.649073084,YEM
YEM_C02986,YEM01,203229.837710718,YEM
YEM_C02987,YEM01,485639.566236865,YEM
YEM_C02988,YEM01,280199.977289702,YEM
YEM_C02989,YEM01,53214.4007186374,YEM
YEM_C02990,YEM01,600966.3923711671,YEM
YEM_C02991,YEM01,484812.38895910705,YEM
YEM_C02992,YEM01,609055.782134921,YEM
YEM_C02993,YEM01,669916.082159753,YEM
IDN_C03094,IDN01,2538401.09475081,IDN
IDN_C03094,IDN02,2538401.09475081,IDN
IDN_C03094,IDN03,2538401.09475081,IDN
IDN_C03094,IDN04,2538401.09475081,IDN
IDN_C03094,IDN05,2538401.09475081,IDN
IDN_C03094,IDN06,4299726.53759294,IDN
IDN_C03094,IDN07,4299726.53759294,IDN
IDN_C03094,IDN08,3127693.29406384,IDN
IDN_C03094,IDN09,3012610.80092254,IDN
IDN_C03094,IDN10,4299726.53759294,IDN
IDN_C03095,IDN01,2478734.62615713,IDN
IDN_C03095,IDN02,2478734.62615713,IDN
IDN_C03095,IDN03,2478734.62615713,IDN
IDN_C03095,IDN04,2478734.62615713,IDN
IDN_C03095,IDN05,2478734.62615713,IDN
IDN_C03095,IDN06,4243198.1925069,IDN
IDN_C03095,IDN07,4243198.1925069,IDN
IDN_C03095,IDN08,3067713.56621355,IDN
IDN_C03095,IDN09,2940187.50741761,IDN
IDN_C03095,IDN10,4243198.1925069,IDN
IDN_C03096,IDN01,2407561.20632527,IDN
IDN_C03096,IDN02,2407561.20632527,IDN
IDN_C03096,IDN03,2407561.20632527,IDN
IDN_C03096,IDN04,2407561.20632527,IDN
IDN_C03096,IDN05,2407561.20632527,IDN
IDN_C03096,IDN06,4172890.11926015,IDN
IDN_C03096,IDN07,4172890.11926015,IDN
IDN_C03096,IDN08,2992331.43558715,IDN
IDN_C03096,IDN09,2830887.65552903,IDN
IDN_C03096,IDN10,4172890.11926015,IDN
IDN_C03097,IDN01,2261279.64174455,IDN
IDN_C03097,IDN02,2261279.64174455,IDN
IDN_C03097,IDN03,2261279.64174455,IDN
IDN_C03097,IDN04,2261279.64174455,IDN
IDN_C03097,IDN05,2261279.64174455,IDN
IDN_C03097,IDN06,4027026.39356724,IDN
IDN_C03097,IDN07,4027026.39356724,IDN
IDN_C03097,IDN08,2849668.42347341,IDN
IDN_C03097,IDN09,2716019.39282974,IDN
IDN_C03097,IDN10,4027026.39356724,IDN
IDN_C03098,IDN01,2153514.37914981,IDN
IDN_C03098,IDN02,2153514.37914981,IDN
IDN_C03098,IDN03,2153514.37914981,IDN
IDN_C03098,IDN04,2153514.37914981,IDN
IDN_C03098,IDN05,2153514.37914981,IDN
IDN_C03098,IDN06,3917255.01848118,IDN
IDN_C03098,IDN07,3917255.01848118,IDN
IDN_C03098,IDN08,2736366.13067494,IDN
IDN_C03098,IDN09,2569478.63903948,IDN
IDN_C03098,IDN10,3917255.01848118,IDN
IDN_C03099,IDN01,2084377.51747652,IDN
IDN_C03099,IDN02,2084377.51747652,IDN
IDN_C03099,IDN03,2084377.51747652,IDN
IDN_C03099,IDN04,2084377.51747652,IDN
IDN_C03099,IDN05,2084377.51747652,IDN
IDN_C03099,IDN06,3824481.58620755,IDN
IDN_C03099,IDN07,3824481.58620755,IDN
IDN_C03099,IDN08,2649227.7673167004,IDN
IDN_C03099,IDN09,2432684.24275491,IDN
IDN_C03099,IDN10,3824481.58620755,IDN
IDN_C03100,IDN01,2033503.87770859,IDN
IDN_C03100,IDN02,2033503.87770859,IDN
IDN_C03100,IDN03,2033503.87770859,IDN
IDN_C03100,IDN04,2033503.87770859,IDN
IDN_C03100,IDN05,2033503.87770859,IDN
IDN_C03100,IDN06,3799801.5525695,IDN
IDN_C03100,IDN07,3799801.5525695,IDN
IDN_C03100,IDN08,2620699.97532742,IDN
IDN_C03100,IDN09,2479358.38449664,IDN
IDN_C03100,IDN10,3799801.5525695,IDN
IDN_C03101,IDN01,1895367.22738526,IDN
IDN_C03101,IDN02,1895367.22738526,IDN
IDN_C03101,IDN03,1895367.22738526,IDN
IDN_C03101,IDN04,1895367.22738526,IDN
IDN_C03101,IDN05,1895367.22738526,IDN
IDN_C03101,IDN06,3656437.91324223,IDN
IDN_C03101,IDN07,3656437.91324223,IDN
IDN_C03101,IDN08,2475592.5338264,IDN
IDN_C03101,IDN09,2302959.22154124,IDN
IDN_C03101,IDN10,3656437.91324223,IDN
IDN_C03102,IDN01,1821574.66093699,IDN
IDN_C03102,IDN02,1821574.66093699,IDN
IDN_C03102,IDN03,1821574.66093699,IDN
IDN_C03102,IDN04,1821574.66093699,IDN
IDN_C03102,IDN05,1821574.66093699,IDN
IDN_C03102,IDN06,3555471.12342086,IDN
IDN_C03102,IDN07,3555471.12342086,IDN
IDN_C03102,IDN08,2381890.82766336,IDN
IDN_C03102,IDN09,2161537.02765656,IDN
IDN_C03102,IDN10,3555471.12342086,IDN
IDN_C03103,IDN01,1771678.91423595,IDN
IDN_C03103,IDN02,1771678.91423595,IDN
IDN_C03103,IDN03,1771678.91423595,IDN
IDN_C03103,IDN04,1771678.91423595,IDN
IDN_C03103,IDN05,1771678.91423595,IDN
IDN_C03103,IDN06,3470589.36689554,IDN
IDN_C03103,IDN07,3470589.36689554,IDN
IDN_C03103,IDN08,2309907.89993099,IDN
IDN_C03103,IDN09,2055753.80241281,IDN
IDN_C03103,IDN10,3470589.36689554,IDN
IDN_C03104,IDN01,1624669.73938509,IDN
IDN_C03104,IDN02,1624669.73938509,IDN
IDN_C03104,IDN03,1624669.73938509,IDN
IDN_C03104,IDN04,1624669.73938509,IDN
IDN_C03104,IDN05,1624669.73938509,IDN
IDN_C03104,IDN06,3382312.21501029,IDN
IDN_C03104,IDN07,3382312.21501029,IDN
IDN_C03104,IDN08,2201850.52651861,IDN
IDN_C03104,IDN09,2025232.27696784,IDN
IDN_C03104,IDN10,3382312.21501029,IDN
IDN_C03105,IDN01,1593009.03207385,IDN
IDN_C03105,IDN02,1593009.03207385,IDN
IDN_C03105,IDN03,1593009.03207385,IDN
IDN_C03105,IDN04,1593009.03207385,IDN
IDN_C03105,IDN05,1593009.03207385,IDN
IDN_C03105,IDN06,3317615.08444563,IDN
IDN_C03105,IDN07,3317615.08444563,IDN
IDN_C03105,IDN08,2146636.06089634,IDN
IDN_C03105,IDN09,1920146.58109202,IDN
IDN_C03105,IDN10,3317615.08444563,IDN
IDN_C03106,IDN01,1587207.17678829,IDN
IDN_C03106,IDN02,1587207.17678829,IDN
IDN_C03106,IDN03,1587207.17678829,IDN
IDN_C03106,IDN04,1587207.17678829,IDN
IDN_C03106,IDN05,1587207.17678829,IDN
IDN_C03106,IDN06,3257697.86565022,IDN
IDN_C03106,IDN07,3257697.86565022,IDN
IDN_C03106,IDN08,2107164.65972806,IDN
IDN_C03106,IDN09,1835419.35849189,IDN
IDN_C03106,IDN10,3257697.86565022,IDN
IDN_C03107,IDN01,1339334.29298927,IDN
IDN_C03107,IDN02,1339334.29298927,IDN
IDN_C03107,IDN03,1339334.29298927,IDN
IDN_C03107,IDN04,1339334.29298927,IDN
IDN_C03107,IDN05,1339334.29298927,IDN
IDN_C03107,IDN06,3103258.95816094,IDN
IDN_C03107,IDN07,3103258.95816094,IDN
IDN_C03107,IDN08,1928571.0770256,IDN
IDN_C03107,IDN09,1827698.94319619,IDN
IDN_C03107,IDN10,3103258.95816094,IDN
IDN_C03108,IDN01,1313835.04672024,IDN
IDN_C03108,IDN02,1313835.04672024,IDN
IDN_C03108,IDN03,1313835.04672024,IDN
IDN_C03108,IDN04,1313835.04672024,IDN
IDN_C03108,IDN05,1313835.04672024,IDN
IDN_C03108,IDN06,3020941.36610398,IDN
IDN_C03108,IDN07,3020941.36610398,IDN
IDN_C03108,IDN08,1854740.98848977,IDN
IDN_C03108,IDN09,1618309.12130201,IDN
IDN_C03108,IDN10,3020941.36610398,IDN
IDN_C03109,IDN01,1415453.4028731,IDN
IDN_C03109,IDN02,1415453.4028731,IDN
IDN_C03109,IDN03,1415453.4028731,IDN
IDN_C03109,IDN04,1415453.4028731,IDN
IDN_C03109,IDN05,1415453.4028731,IDN
IDN_C03109,IDN06,3052084.42456014,IDN
IDN_C03109,IDN07,3052084.42456014,IDN
IDN_C03109,IDN08,1913321.75303318,IDN
IDN_C03109,IDN09,1624535.77746438,IDN
IDN_C03109,IDN10,3052084.42456014,IDN
IDN_C03110,IDN01,1395782.05546189,IDN
IDN_C03110,IDN02,1395782.05546189,IDN
IDN_C03110,IDN03,1395782.05546189,IDN
IDN_C03110,IDN04,1395782.05546189,IDN
IDN_C03110,IDN05,1395782.05546189,IDN
IDN_C03110,IDN06,2940081.79096844,IDN
IDN_C03110,IDN07,2940081.79096844,IDN
IDN_C03110,IDN08,1838964.53505445,IDN
IDN_C03110,IDN09,1507516.82513604,IDN
IDN_C03110,IDN10,2940081.79096844,IDN
IDN_C03111,IDN01,1105411.8574345,IDN
IDN_C03111,IDN02,1105411.8574345,IDN
IDN_C03111,IDN03,1105411.8574345,IDN
IDN_C03111,IDN04,1105411.8574345,IDN
IDN_C03111,IDN05,1105411.8574345,IDN
IDN_C03111,IDN06,2854345.50048304,IDN
IDN_C03111,IDN07,2854345.50048304,IDN
IDN_C03111,IDN08,1691455.49909204,IDN
IDN_C03111,IDN09,1640006.7821509,IDN
IDN_C03111,IDN10,2854345.50048304,IDN
IDN_C03112,IDN01,843837.3132016109,IDN
IDN_C03112,IDN02,843837.3132016109,IDN
IDN_C03112,IDN03,843837.3132016109,IDN
IDN_C03112,IDN04,843837.3132016109,IDN
IDN_C03112,IDN05,843837.3132016109,IDN
IDN_C03112,IDN06,2606936.07043533,IDN
IDN_C03112,IDN07,2606936.07043533,IDN
IDN_C03112,IDN08,1426179.20209023,IDN
IDN_C03112,IDN09,1296872.04121935,IDN
IDN_C03112,IDN10,2606936.07043533,IDN
IDN_C03113,IDN01,820942.403972457,IDN
IDN_C03113,IDN02,820942.403972457,IDN
IDN_C03113,IDN03,820942.403972457,IDN
IDN_C03113,IDN04,820942.403972457,IDN
IDN_C03113,IDN05,820942.403972457,IDN
IDN_C03113,IDN06,2545852.56706158,IDN
IDN_C03113,IDN07,2545852.56706158,IDN
IDN_C03113,IDN08,1371176.46749472,IDN
IDN_C03113,IDN09,1175606.95388785,IDN
IDN_C03113,IDN10,2545852.56706158,IDN
IDN_C03114,IDN01,1250259.47855617,IDN
IDN_C03114,IDN02,1250259.47855617,IDN
IDN_C03114,IDN03,1250259.47855617,IDN
IDN_C03114,IDN04,1250259.47855617,IDN
IDN_C03114,IDN05,1250259.47855617,IDN
IDN_C03114,IDN06,2798926.95271097,IDN
IDN_C03114,IDN07,2798926.95271097,IDN
IDN_C03114,IDN08,1692354.51393767,IDN
IDN_C03114,IDN09,1366065.36068242,IDN
IDN_C03114,IDN10,2798926.95271097,IDN
IDN_C03115,IDN01,1199430.21827017,IDN
IDN_C03115,IDN02,1199430.21827017,IDN
IDN_C03115,IDN03,1199430.21827017,IDN
IDN_C03115,IDN04,1199430.21827017,IDN
IDN_C03115,IDN05,1199430.21827017,IDN
IDN_C03115,IDN06,2668314.45861517,IDN
IDN_C03115,IDN07,2668314.45861517,IDN
IDN_C03115,IDN08,1592390.55142437,IDN
IDN_C03115,IDN09,1238902.25377953,IDN
IDN_C03115,IDN10,2668314.45861517,IDN
IDN_C03116,IDN01,546944.8134616261,IDN
IDN_C03116,IDN02,546944.8134616261,IDN
IDN_C03116,IDN03,546944.8134616261,IDN
IDN_C03116,IDN04,546944.8134616261,IDN
IDN_C03116,IDN05,546944.8134616261,IDN
IDN_C03116,IDN06,2311661.61584372,IDN
IDN_C03116,IDN07,2311661.61584372,IDN
IDN_C03116,IDN08,1131565.85650885,IDN
IDN_C03116,IDN09,1033763.29964504,IDN
IDN_C03116,IDN10,2311661.61584372,IDN
IDN_C03117,IDN01,588603.9922424529,IDN
IDN_C03117,IDN02,588603.9922424529,IDN
IDN_C03117,IDN03,588603.9922424529,IDN
IDN_C03117,IDN04,588603.9922424529,IDN
IDN_C03117,IDN05,588603.9922424529,IDN
IDN_C03117,IDN06,2293946.33333228,IDN
IDN_C03117,IDN07,2293946.33333228,IDN
IDN_C03117,IDN08,1121483.58480316,IDN
IDN_C03117,IDN09,927768.214824944,IDN
IDN_C03117,IDN10,2293946.33333228,IDN
IDN_C03118,IDN01,688188.790838758,IDN
IDN_C03118,IDN02,688188.790838758,IDN
IDN_C03118,IDN03,688188.790838758,IDN
IDN_C03118,IDN04,688188.790838758,IDN
IDN_C03118,IDN05,688188.790838758,IDN
IDN_C03118,IDN06,2279385.61290954,IDN
IDN_C03118,IDN07,2279385.61290954,IDN
IDN_C03118,IDN08,1138851.09856353,IDN
IDN_C03118,IDN09,862384.1296922159,IDN
IDN_C03118,IDN10,2279385.61290954,IDN
IDN_C03119,IDN01,1027029.73718398,IDN
IDN_C03119,IDN02,1027029.73718398,IDN
IDN_C03119,IDN03,1027029.73718398,IDN
IDN_C03119,IDN04,1027029.73718398,IDN
IDN_C03119,IDN05,1027029.73718398,IDN
IDN_C03119,IDN06,2376403.07387149,IDN
IDN_C03119,IDN07,2376403.07387149,IDN
IDN_C03119,IDN08,1338601.1536129,IDN
IDN_C03119,IDN09,956932.444661186,IDN
IDN_C03119,IDN10,2376403.07387149,IDN
IDN_C03120,IDN01,391473.077657695,IDN
IDN_C03120,IDN02,391473.077657695,IDN
IDN_C03120,IDN03,391473.077657695,IDN
IDN_C03120,IDN04,391473.077657695,IDN
IDN_C03120,IDN05,391473.077657695,IDN
IDN_C03120,IDN06,1989328.59286675,IDN
IDN_C03120,IDN07,1989328.59286675,IDN
IDN_C03120,IDN08,875414.680776775,IDN
IDN_C03120,IDN09,995583.18035823,IDN
IDN_C03120,IDN10,1989328.59286675,IDN
IDN_C03121,IDN01,227685.82271502103,IDN
IDN_C03121,IDN02,227685.82271502103,IDN
IDN_C03121,IDN03,227685.82271502103,IDN
IDN_C03121,IDN04,227685.82271502103,IDN
IDN_C03121,IDN05,227685.82271502103,IDN
IDN_C03121,IDN06,1985476.59486743,IDN
IDN_C03121,IDN07,1985476.59486743,IDN
IDN_C03121,IDN08,813822.480987477,IDN
IDN_C03121,IDN09,811963.3296428709,IDN
IDN_C03121,IDN10,1985476.59486743,IDN
IDN_C03122,IDN01,318190.102618079,IDN
IDN_C03122,IDN02,318190.102618079,IDN
IDN_C03122,IDN03,318190.102618079,IDN
IDN_C03122,IDN04,318190.102618079,IDN
IDN_C03122,IDN05,318190.102618079,IDN
IDN_C03122,IDN06,1984700.20812198,IDN
IDN_C03122,IDN07,1984700.20812198,IDN
IDN_C03122,IDN08,812449.958234735,IDN
IDN_C03122,IDN09,644246.97956556,IDN
IDN_C03122,IDN10,1984700.20812198,IDN
IDN_C03123,IDN01,479597.50958564,IDN
IDN_C03123,IDN02,479597.50958564,IDN
IDN_C03123,IDN03,479597.50958564,IDN
IDN_C03123,IDN04,479597.50958564,IDN
IDN_C03123,IDN05,479597.50958564,IDN
IDN_C03123,IDN06,1985667.13113195,IDN
IDN_C03123,IDN07,1985667.13113195,IDN
IDN_C03123,IDN08,851708.818438039,IDN
IDN_C03123,IDN09,574447.19222755,IDN
IDN_C03123,IDN10,1985667.13113195,IDN
IDN_C03124,IDN01,964448.048163859,IDN
IDN_C03124,IDN02,964448.048163859,IDN
IDN_C03124,IDN03,964448.048163859,IDN
IDN_C03124,IDN04,964448.048163859,IDN
IDN_C03124,IDN05,964448.048163859,IDN
IDN_C03124,IDN06,2077546.19709029,IDN
IDN_C03124,IDN07,2077546.19709029,IDN
IDN_C03124,IDN08,1124332.95874929,IDN
IDN_C03124,IDN09,701860.634275892,IDN
IDN_C03124,IDN10,2077546.19709029,IDN
IDN_C03125,IDN01,370412.311339984,IDN
IDN_C03125,IDN02,370412.311339984,IDN
IDN_C03125,IDN03,370412.311339984,IDN
IDN_C03125,IDN04,370412.311339984,IDN
IDN_C03125,IDN05,370412.311339984,IDN
IDN_C03125,IDN06,1875691.07178028,IDN
IDN_C03125,IDN07,1875691.07178028,IDN
